character names;puid order;puid_order offset;character order;character order offset;*character;*character offset;category;category offset;class id;class id offset;age;age offset;is_woman;is_woman offset;height;height offset;height_range;height_range offset;body_type;body_type offset;language;language offset;voicer;voicer offset;face_target;face_target offset;tex_skin;tex_skin offset;tex_face1;tex_face1 offset;tex_face2;tex_face2 offset;tex_face3;tex_face3 offset;tex_face4;tex_face4 offset;tex_hair1;tex_hair1 offset;tex_hair2;tex_hair2 offset;tex_tops1;tex_tops1 offset;tex_tops2;tex_tops2 offset;tex_tops3;tex_tops3 offset;tex_tops4;tex_tops4 offset;tex_btms1;tex_btms1 offset;tex_btms2;tex_btms2 offset;tex_btms3;tex_btms3 offset;dedit_category;dedit_category offset;dedit;dedit offset;face;face offset;hair;hair offset;tops;tops offset;btms;btms offset;face_flags;face_flags offset;hair_flags;hair_flags offset;tops_flags;tops_flags offset;btms_flags;btms_flags offset;bag_type;bag_type offset;is_face_correct;is_face_correct offset;is_invalid;is_invalid offset;org_id;org_id offset;is_reuse;is_reuse offset
c_ew_Sh22_tegami_yg_nrl_jh;5814;114232;3011;154588;4906;175116;23;178799;26;182163;5;185527;1;186256;160;192326;0;199054;2;202771;2;206135;65;212510;4294967295;225260;0;229679;0;233043;0;236407;0;239771;0;243135;0;246499;0;249863;3;253227;0;256591;3;259955;0;263319;8;266683;0;270047;0;273411;1;276775;2;283150;176;295900;236;309352;506;322804;596;336256;2048;361752;16;388656;7340032;415560;300647710720;442464;0;448291;1;449020;0;449444;0;455514;0;456596
c_ew_Sh23_amachan_yg_nrl_jh;5606;113548;3012;153904;1731;174774;23;178800;26;182164;5;185528;1;186256;165;192328;0;199056;2;202772;2;206136;133;212512;4294967295;225264;0;229680;0;233044;0;236408;0;239772;0;243136;0;246500;0;249864;0;253228;0;256592;0;259956;0;263320;0;266684;0;270048;0;273412;1;276776;18;283152;194;295904;234;309356;528;322808;4294967295;336260;2048;361760;4398046511104;388664;9437184;415568;0;442472;2;448292;0;449020;0;449444;0;455516;0;456596
c_ew_Sh24_yuka_yg_nrl_js;5637;113640;3013;153996;1754;174820;22;178801;26;182165;5;185529;1;186256;165;192330;0;199058;2;202773;2;206137;65;212514;4294967295;225268;0;229681;0;233045;0;236409;0;239773;0;243137;3;246501;0;249865;0;253229;4;256593;2;259957;0;263321;0;266685;0;270049;0;273413;1;276777;36;283154;171;295908;234;309360;515;322812;599;336264;2048;361768;64;388672;3145728;415576;352187318272;442480;0;448293;1;449020;0;449444;0;455518;0;456596
c_ew_Sk03_ayakamama_md_nrl_js;5815;114236;3014;154592;6143;175118;22;178802;26;182166;5;185530;1;186256;165;192332;0;199060;2;202774;2;206138;133;212516;4294967295;225272;0;229682;0;233046;0;236410;0;239774;0;243138;0;246502;0;249866;0;253230;6;256594;2;259958;0;263322;0;266686;0;270050;0;273414;1;276778;36;283156;188;295912;235;309364;503;322816;602;336268;2048;361776;4;388680;3145728;415584;25769803776;442488;0;448294;1;449020;0;449444;0;455520;0;456596
c_ew_Sk05_ayaka_es_chd_js;4893;111024;3015;151380;4138;173512;22;178803;26;182167;3;185531;1;186256;120;192334;0;199062;2;202775;2;206139;143;212518;4294967295;225276;0;229683;0;233047;0;236411;0;239775;0;243139;0;246503;4;249867;0;253231;0;256595;4;259959;0;263323;0;266687;0;270051;0;273415;2;276779;79;283158;195;295916;240;309368;330;322820;610;336272;2048;361784;16;388688;5242880;415592;352187318272;442496;0;448295;1;449020;0;449444;0;455522;0;456596
c_ew_Sk05_ol_md_nrl_js;5695;113872;3016;154228;3370;174936;22;178804;20;182168;5;185532;1;186257;165;192336;0;199064;2;202776;2;206140;65;212520;4294967295;225280;0;229684;0;233048;0;236412;0;239776;0;243140;0;246504;0;249868;5;253232;0;256596;3;259960;0;263324;5;266688;0;270052;0;273416;3;276780;121;283160;170;295920;234;309372;506;322824;596;336276;2048;361792;8;388696;271581184;415600;163208757248;442504;0;448296;1;449021;0;449445;0;455524;0;456597
c_ew_Sk07_mokugeki_yg_nrl_js01;5839;114320;3017;154676;4295;175160;22;178805;26;182169;5;185533;1;186257;165;192338;0;199066;2;202777;2;206141;133;212522;4294967295;225284;0;229685;0;233049;0;236413;0;239777;0;243141;0;246505;0;249869;0;253233;2;256597;2;259961;0;263325;0;266689;0;270053;0;273417;1;276781;36;283162;174;295924;234;309376;503;322828;602;336280;2048;361800;64;388704;3145728;415608;25769803776;442512;0;448297;1;449021;0;449445;0;455526;0;456597
c_ew_Sk08_sasihara_yg_nrl_js;4901;111028;3018;151384;4139;173514;22;178806;26;182170;5;185534;1;186257;160;192340;0;199068;2;202778;2;206142;66;212524;4294967295;225288;0;229686;0;233050;0;236414;0;239778;0;243142;0;246506;0;249870;17;253234;0;256598;3;259962;0;263326;0;266690;0;270054;0;273418;1;276782;32;283164;177;295928;234;309380;502;322832;599;336284;2048;361808;32;388712;9437184;415616;317827579904;442520;0;448298;1;449021;0;449445;0;455528;0;456597
c_ew_Sk11_tweet_yg_nrl_js;5696;113876;3019;154232;3371;174938;22;178807;26;182171;5;185535;1;186257;165;192342;0;199070;2;202779;2;206143;65;212526;4294967295;225292;0;229687;0;233051;0;236415;0;239779;0;243143;3;246507;0;249871;12;253235;7;256599;0;259963;0;263327;0;266691;1;270055;0;273419;1;276783;9;283166;196;295932;234;309384;529;322836;599;336288;2048;361816;4398046511168;388720;7340032;415624;163208757248;442528;2;448299;1;449021;0;449445;0;455530;0;456597
c_ew_Sk13_dartsfan_yg_nrl_js;4903;111032;3020;151388;4140;173516;22;178808;26;182172;5;185536;1;186257;165;192344;0;199072;2;202780;2;206144;133;212528;4294967295;225296;0;229688;0;233052;0;236416;0;239780;0;243144;3;246508;0;249872;0;253236;0;256600;2;259964;0;263328;0;266692;0;270056;0;273420;1;276784;33;283168;197;295936;236;309388;515;322840;602;336292;2048;361824;4;388728;9437184;415632;25769803776;442536;0;448300;1;449021;0;449445;0;455532;0;456597
c_ew_Sk15_saki_yg_nrl_js;4904;111036;3021;151392;4141;173518;22;178809;41;182173;5;185537;1;186257;175;192346;0;199074;2;202781;2;206145;231;212530;4294967295;225300;0;229689;0;233053;0;236417;0;239781;0;243145;0;246509;0;249873;0;253237;0;256601;0;259965;0;263329;0;266693;0;270057;0;273421;11;276785;468;283170;198;295940;4294967295;309392;530;322844;606;336296;262144;361832;0;388736;3145728;415640;180388626432;442544;0;448301;1;449021;1;449445;0;455534;0;456597
c_ew_Sk15_saki_yg_nrl_js_cap;6142;115424;3022;155780;5797;175712;22;178810;41;182174;5;185538;1;186257;175;192348;0;199076;2;202782;2;206146;231;212532;4294967295;225304;0;229690;0;233054;0;236418;0;239782;0;243146;0;246510;0;249874;0;253238;0;256602;0;259966;0;263330;0;266694;0;270058;0;273422;11;276786;468;283172;198;295944;4294967295;309396;530;322848;606;336300;262144;361840;0;388744;3145728;415648;180388626432;442552;0;448302;1;449021;0;449445;0;455536;0;456597
c_ew_Sk15_saki_yg_nrl_js_lo;6170;115536;3023;155892;5611;175768;22;178811;41;182175;5;185539;1;186257;175;192350;0;199078;2;202783;2;206147;231;212534;4294967295;225308;0;229691;0;233055;0;236419;0;239783;0;243147;0;246511;0;249875;0;253239;0;256603;0;259967;0;263331;0;266695;0;270059;0;273423;11;276787;468;283174;199;295948;4294967295;309400;530;322852;606;336304;262144;361848;0;388752;3145728;415656;180388626432;442560;0;448303;1;449021;0;449445;0;455538;0;456597
c_ew_Sk16_hikaru_yg_nrl_js;4905;111040;3024;151396;4142;173520;22;178812;41;182176;5;185540;1;186258;155;192352;0;199080;2;202784;2;206148;233;212536;4294967295;225312;0;229692;0;233056;0;236420;0;239784;0;243148;0;246512;0;249876;0;253240;5;256604;0;259968;0;263332;0;266696;0;270060;0;273424;1;276788;35;283176;200;295952;4294967295;309404;531;322856;610;336308;0;361856;0;388760;5242880;415664;317827579904;442568;0;448304;1;449022;1;449446;0;455540;0;456598
c_ew_Sk16_hikaru_yg_nrl_js_cap;6146;115440;3025;155796;5798;175720;22;178813;41;182177;5;185541;1;186258;155;192354;0;199082;2;202785;2;206149;233;212538;4294967295;225316;0;229693;0;233057;0;236421;0;239785;0;243149;0;246513;0;249877;0;253241;5;256605;0;259969;0;263333;0;266697;0;270061;0;273425;1;276789;35;283178;201;295956;4294967295;309408;531;322860;610;336312;0;361864;0;388768;5242880;415672;317827579904;442576;0;448305;1;449022;0;449446;0;455542;0;456598
c_ew_Sk16_hikaru_yg_nrl_js_lo;6171;115540;3026;155896;5553;175770;22;178814;41;182178;5;185542;1;186258;155;192356;0;199084;2;202786;2;206150;233;212540;4294967295;225320;0;229694;0;233058;0;236422;0;239786;0;243150;0;246514;0;249878;0;253242;5;256606;0;259970;0;263334;0;266698;0;270062;0;273426;1;276790;35;283180;202;295960;4294967295;309412;531;322864;610;336316;0;361872;0;388776;5242880;415680;317827579904;442584;0;448306;1;449022;0;449446;0;455544;0;456598
c_ew_Sk17_soraF_yg_nrl_js;5816;114240;3027;154596;6172;175120;22;178815;41;182179;5;185543;1;186258;165;192358;0;199086;2;202787;2;206151;232;212542;4294967295;225324;0;229695;1;233059;0;236423;0;239787;0;243151;0;246515;0;249879;0;253243;0;256607;0;259971;0;263335;0;266699;0;270063;0;273427;1;276791;1;283182;203;295964;4294967295;309416;532;322868;610;336320;526336;361880;0;388784;9437184;415688;352187318272;442592;0;448307;1;449022;1;449446;0;455546;0;456598
c_ew_Sk17_sora_yg_nrl_js;4906;111044;3028;151400;4143;173522;22;178816;41;182180;5;185544;1;186258;165;192360;0;199088;2;202788;2;206152;232;212544;4294967295;225328;0;229696;1;233060;0;236424;0;239788;0;243152;0;246516;0;249880;0;253244;0;256608;0;259972;0;263336;0;266700;0;270064;0;273428;1;276792;1;283184;203;295968;4294967295;309420;532;322872;610;336324;264192;361888;0;388792;9437184;415696;352187318272;442600;0;448308;1;449022;1;449446;0;455548;0;456598
c_ew_Sk17_sora_yg_nrl_js_cap;6143;115428;3029;155784;5549;175714;22;178817;41;182181;5;185545;1;186258;165;192362;0;199090;2;202789;2;206153;232;212546;4294967295;225332;0;229697;1;233061;0;236425;0;239789;0;243153;0;246517;0;249881;0;253245;0;256609;0;259973;0;263337;0;266701;0;270065;0;273429;1;276793;1;283186;204;295972;4294967295;309424;532;322876;610;336328;264192;361896;0;388800;9437184;415704;352187318272;442608;0;448309;1;449022;0;449446;0;455550;0;456598
c_ew_Sk17_sora_yg_nrl_js_lo;6172;115544;3030;155900;5554;175772;22;178818;41;182182;5;185546;1;186258;165;192364;0;199092;2;202790;2;206154;232;212548;4294967295;225336;0;229698;1;233062;0;236426;0;239790;0;243154;0;246518;0;249882;0;253246;0;256610;0;259974;0;263338;0;266702;0;270066;0;273430;1;276794;1;283188;205;295976;4294967295;309428;532;322880;610;336332;264192;361904;0;388808;9437184;415712;352187318272;442616;0;448310;1;449022;0;449446;0;455552;0;456598
c_ew_Sk18_erina_yg_nrl_js;4907;111048;3031;151404;4144;173524;22;178819;41;182183;5;185547;1;186258;155;192366;0;199094;2;202791;2;206155;230;212550;4294967295;225340;0;229699;0;233063;0;236427;0;239791;0;243155;0;246519;0;249883;0;253247;10;256611;0;259975;0;263339;0;266703;0;270067;0;273431;8;276795;386;283190;206;295980;4294967295;309432;533;322884;599;336336;0;361912;0;388816;3145728;415720;214748364800;442624;0;448311;1;449022;1;449446;0;455554;0;456598
c_ew_Sk18_erina_yg_nrl_js_cap;6144;115432;3032;155788;5550;175716;22;178820;41;182184;5;185548;1;186259;155;192368;0;199096;2;202792;2;206156;230;212552;4294967295;225344;0;229700;0;233064;0;236428;0;239792;0;243156;0;246520;0;249884;0;253248;10;256612;0;259976;0;263340;0;266704;0;270068;0;273432;8;276796;386;283192;207;295984;4294967295;309436;533;322888;599;336340;0;361920;0;388824;3145728;415728;214748364800;442632;0;448312;1;449023;0;449447;0;455556;0;456599
c_ew_Sk18_erina_yg_nrl_js_lo;6173;115548;3033;155904;5352;175774;22;178821;41;182185;5;185549;1;186259;155;192370;0;199098;2;202793;2;206157;230;212554;4294967295;225348;0;229701;0;233065;0;236429;0;239793;0;243157;0;246521;0;249885;0;253249;10;256613;0;259977;0;263341;0;266705;0;270069;0;273433;8;276797;386;283194;208;295988;4294967295;309440;534;322892;599;336344;0;361928;0;388832;3145728;415736;214748364800;442640;0;448313;1;449023;0;449447;0;455558;0;456599
c_ew_Sk19_caba_yg_nrl_js;4908;111052;3034;151408;4145;173526;22;178822;21;182186;5;185550;1;186259;155;192372;0;199100;2;202794;2;206158;67;212556;4294967295;225352;0;229702;0;233066;0;236430;0;239794;0;243158;4;246522;0;249886;0;253250;5;256614;0;259978;0;263342;0;266706;1;270070;0;273434;7;276798;352;283196;178;295992;234;309444;502;322896;599;336348;18432;361936;32;388840;3145728;415744;180388626432;442648;0;448314;1;449023;0;449447;0;455560;0;456599
c_ew_Sk19_riona_yg_nrl_js;4909;111056;3035;151412;4146;173528;22;178823;41;182187;5;185551;1;186259;155;192374;0;199102;2;202795;2;206159;229;212558;4294967295;225356;0;229703;0;233067;0;236431;0;239795;0;243159;0;246523;0;249887;0;253251;0;256615;0;259979;0;263343;0;266707;3;270071;0;273435;7;276799;351;283198;209;295996;4294967295;309448;535;322900;599;336352;0;361944;0;388848;9437184;415752;300647710720;442656;0;448315;1;449023;1;449447;0;455562;0;456599
c_ew_Sk19_riona_yg_nrl_js_cap;6145;115436;3036;155792;5619;175718;22;178824;41;182188;5;185552;1;186259;155;192376;0;199104;2;202796;2;206160;229;212560;4294967295;225360;0;229704;0;233068;0;236432;0;239796;0;243160;0;246524;0;249888;0;253252;0;256616;0;259980;0;263344;0;266708;3;270072;0;273436;7;276800;351;283200;209;296000;4294967295;309452;535;322904;599;336356;0;361952;0;388856;9437184;415760;300647710720;442664;0;448316;1;449023;0;449447;0;455564;0;456599
c_ew_Sk19_riona_yg_nrl_js_lo;6174;115552;3037;155908;5353;175776;22;178825;41;182189;5;185553;1;186259;155;192378;0;199106;2;202797;2;206161;229;212562;4294967295;225364;0;229705;0;233069;0;236433;0;239797;0;243161;0;246525;0;249889;0;253253;0;256617;0;259981;0;263345;0;266709;3;270073;0;273437;7;276801;351;283202;210;296004;4294967295;309456;535;322908;599;336360;0;361960;0;388864;9437184;415768;300647710720;442672;0;448317;1;449023;0;449447;0;455566;0;456599
c_ew_ayako;5346;112572;3038;152928;5340;174286;25;178826;41;182190;0;185554;1;186259;160;192380;0;199108;2;202798;0;206162;169;212564;4294967295;225368;0;229706;0;233070;0;236434;0;239798;0;243162;0;246526;0;249890;0;253254;0;256618;0;259982;0;263346;0;266710;0;270074;0;273438;0;276802;0;283204;4294967295;296008;4294967295;309460;536;322912;4294967295;336364;0;361968;0;388872;1048576;415776;0;442680;0;448318;0;449023;1;449447;0;455568;0;456599
c_ew_ayako_A1_90;5347;112576;3039;152932;5304;174288;25;178827;41;182191;0;185555;1;186259;160;192382;0;199110;2;202799;0;206163;169;212566;4294967295;225372;0;229707;0;233071;0;236435;0;239799;0;243163;0;246527;0;249891;1;253255;0;256619;0;259983;0;263347;0;266711;0;270075;0;273439;0;276803;0;283206;4294967295;296012;4294967295;309464;536;322916;4294967295;336368;0;361976;0;388880;1048576;415784;0;442688;0;448319;0;449023;1;449447;0;455570;0;456599
c_ew_cl_satiko_yg_nrl_js;5546;113344;3040;153700;3318;174672;24;178828;26;182192;5;185556;1;186260;160;192384;0;199112;2;202800;2;206164;369;212568;4294967295;225376;0;229708;0;233072;0;236436;0;239800;0;243164;0;246528;0;249892;0;253256;0;256620;0;259984;0;263348;0;266712;0;270076;0;273440;0;276804;0;283208;211;296016;234;309468;537;322920;606;336372;2048;361984;0;388888;0;415792;0;442696;0;448320;0;449024;0;449448;0;455572;0;456600
c_ew_dummy;1987;102664;3041;143020;3733;169332;0;178829;0;182193;0;185557;1;186260;160;192386;0;199114;0;202801;0;206165;0;212570;4294967295;225380;0;229709;0;233073;0;236437;0;239801;0;243165;0;246529;0;249893;0;253257;0;256621;0;259985;0;263349;0;266713;0;270077;0;273441;10;276805;449;283210;170;296020;234;309472;500;322924;596;336376;2048;361992;2;388896;70254592;415800;163208757248;442704;0;448321;1;449024;1;449448;0;455574;0;456600
c_ew_eri;5315;112460;3042;152816;5328;174230;25;178830;41;182194;0;185558;1;186260;155;192388;0;199116;2;202802;0;206166;176;212572;4294967295;225384;0;229710;0;233074;0;236438;0;239802;0;243166;0;246530;0;249894;0;253258;0;256622;0;259986;0;263350;0;266714;0;270078;0;273442;0;276806;0;283212;4294967295;296024;4294967295;309476;538;322928;4294967295;336380;0;362000;0;388904;0;415808;0;442712;0;448322;0;449024;1;449448;0;455576;0;456600
c_ew_eri_A1_90;5316;112464;3043;152820;5329;174232;25;178831;41;182195;0;185559;1;186260;155;192390;0;199118;2;202803;0;206167;176;212574;4294967295;225388;0;229711;0;233075;0;236439;0;239803;0;243167;0;246531;0;249895;0;253259;0;256623;0;259987;0;263351;0;266715;0;270079;0;273443;0;276807;0;283214;4294967295;296028;4294967295;309480;539;322932;4294967295;336384;0;362008;0;388912;0;415816;0;442720;0;448323;0;449024;1;449448;0;455578;0;456600
c_ew_h_biz_md_nrl_jh01;4289;109032;3044;149388;5924;172516;14;178832;22;182196;6;185560;1;186260;165;192392;5;199120;2;202804;4;206168;140;212576;4294967295;225392;0;229712;0;233076;0;236440;0;239804;0;243168;0;246532;0;249896;1;253260;0;256624;3;259988;0;263352;1;266716;0;270080;0;273444;4;276808;154;283216;160;296032;234;309484;500;322936;596;336388;2048;362016;8;388920;540016640;415824;163208757248;442728;3;448324;1;449024;0;449448;0;455580;1;456600
c_ew_h_biz_md_nrl_jh02;4290;109036;3045;149392;5925;172518;14;178833;22;182197;6;185561;1;186260;165;192394;5;199122;2;202805;4;206169;140;212578;4294967295;225396;0;229713;0;233077;0;236441;0;239805;0;243169;0;246533;0;249897;2;253261;0;256625;0;259989;0;263353;2;266717;1;270081;0;273445;4;276809;156;283218;161;296036;235;309488;500;322940;597;336392;2048;362024;2;388928;3145728;415832;42949672960;442736;0;448325;1;449024;0;449448;0;455582;1;456600
c_ew_h_biz_md_nrl_jh03;4291;109040;3046;149396;5926;172520;14;178834;22;182198;6;185562;1;186260;165;192396;5;199124;2;202806;4;206170;140;212580;4294967295;225400;0;229714;0;233078;0;236442;0;239806;0;243170;0;246534;0;249898;3;253262;7;256626;2;259990;0;263354;3;266718;2;270082;0;273446;4;276810;156;283220;162;296040;234;309492;500;322944;596;336396;2048;362032;4;388936;546308096;415840;300647710720;442744;3;448326;1;449024;0;449448;0;455584;1;456600
c_ew_h_biz_md_nrl_jh04;4292;109044;3047;149400;5927;172522;14;178835;22;182199;6;185563;1;186260;165;192398;5;199126;2;202807;4;206171;140;212582;4294967295;225404;0;229715;0;233079;0;236443;0;239807;0;243171;0;246535;0;249899;4;253263;0;256627;3;259991;0;263355;4;266719;0;270083;0;273447;4;276811;159;283222;163;296044;234;309496;500;322948;597;336400;2048;362040;16;388944;1076887552;415848;42949672960;442752;3;448327;1;449024;0;449448;0;455586;1;456600
c_ew_h_biz_md_nrl_jh05;4293;109048;3048;149404;5928;172524;14;178836;22;182200;6;185564;1;186261;165;192400;5;199128;2;202808;4;206172;140;212584;4294967295;225408;0;229716;0;233080;0;236444;0;239808;0;243172;0;246536;0;249900;18;253264;0;256628;1;259992;0;263356;18;266720;1;270084;0;273448;4;276812;159;283224;164;296048;235;309500;500;322952;596;336404;2048;362048;4;388952;1076887552;415856;300647710720;442760;3;448328;1;449025;0;449449;0;455588;1;456601
c_ew_h_biz_md_nrl_jh06;4294;109052;3049;149408;5929;172526;14;178837;22;182201;6;185565;1;186261;165;192402;5;199130;2;202809;4;206173;140;212586;4294967295;225412;0;229717;0;233081;0;236445;0;239809;0;243173;0;246537;0;249901;5;253265;0;256629;3;259993;0;263357;5;266721;0;270085;0;273449;4;276813;159;283226;174;296052;236;309504;500;322956;597;336408;2048;362056;2;388960;540016640;415864;25769803776;442768;3;448329;1;449025;0;449449;0;455590;1;456601
c_ew_h_biz_md_nrl_jh07;4295;109056;3050;149412;5930;172528;14;178838;22;182202;6;185566;1;186261;165;192404;5;199132;2;202810;4;206174;140;212588;4294967295;225416;0;229718;0;233082;0;236446;0;239810;0;243174;0;246538;0;249902;15;253266;0;256630;0;259994;0;263358;15;266722;1;270086;0;273450;4;276814;160;283228;160;296056;236;309508;500;322960;596;336412;2048;362064;8;388968;9437184;415872;163208757248;442776;0;448330;1;449025;0;449449;0;455592;1;456601
c_ew_h_biz_md_nrl_jh08;4296;109060;3051;149416;5931;172530;14;178839;22;182203;6;185567;1;186261;165;192406;5;199134;2;202811;4;206175;140;212590;4294967295;225420;0;229719;0;233083;0;236447;0;239811;0;243175;0;246539;0;249903;5;253267;7;256631;2;259995;0;263359;5;266723;2;270087;0;273451;4;276815;161;283230;161;296060;236;309512;500;322964;597;336416;2048;362072;16;388976;546308096;415880;77309411328;442784;3;448331;1;449025;0;449449;0;455594;1;456601
c_ew_h_biz_md_nrl_jh09;4297;109064;3052;149420;5932;172532;14;178840;22;182204;6;185568;1;186261;165;192408;5;199136;2;202812;4;206176;140;212592;4294967295;225424;0;229720;0;233084;0;236448;0;239812;0;243176;0;246540;0;249904;12;253268;0;256632;3;259996;0;263360;12;266724;0;270088;0;273452;4;276816;162;283232;162;296064;234;309516;500;322968;596;336420;2048;362080;2;388984;1076887552;415888;300647710720;442792;3;448332;1;449025;0;449449;0;455596;1;456601
c_ew_h_biz_md_nrl_jh10;4298;109068;3053;149424;5933;172534;14;178841;22;182205;6;185569;1;186261;165;192410;5;199138;2;202813;4;206177;140;212594;4294967295;225428;0;229721;0;233085;0;236449;0;239813;0;243177;0;246541;0;249905;14;253269;0;256633;1;259997;0;263361;14;266725;1;270089;0;273453;4;276817;164;283234;163;296068;236;309520;500;322972;597;336424;2048;362088;4;388992;1083179008;415896;25769803776;442800;3;448333;1;449025;0;449449;0;455598;1;456601
c_ew_h_biz_yg_nrl_jh01;4299;109072;3054;149428;5934;172536;14;178842;22;182206;5;185570;1;186261;165;192412;5;199140;2;202814;4;206178;132;212596;4294967295;225432;0;229722;0;233086;0;236450;0;239814;0;243178;0;246542;0;249906;5;253270;0;256634;3;259998;0;263362;5;266726;0;270090;0;273454;3;276818;121;283236;170;296072;236;309524;500;322976;596;336428;2048;362096;2;389000;540016640;415904;300647710720;442808;3;448334;1;449025;0;449449;0;455600;1;456601
c_ew_h_biz_yg_nrl_jh02;4300;109076;3055;149432;5935;172538;14;178843;22;182207;5;185571;1;186261;165;192414;5;199142;2;202815;4;206179;132;212598;4294967295;225436;0;229723;0;233087;0;236451;0;239815;0;243179;3;246543;0;249907;3;253271;0;256635;0;259999;0;263363;3;266727;1;270091;0;273455;3;276819;122;283238;171;296076;236;309528;500;322980;596;336432;2048;362104;32;389008;3145728;415912;163208757248;442816;0;448335;1;449025;0;449449;0;455602;1;456601
c_ew_h_biz_yg_nrl_jh03;4301;109080;3056;149436;5936;172540;14;178844;22;182208;5;185572;1;186262;165;192416;5;199144;2;202816;4;206180;132;212600;4294967295;225440;0;229724;0;233088;0;236452;0;239816;0;243180;0;246544;0;249908;2;253272;7;256636;2;260000;0;263364;2;266728;2;270092;0;273456;3;276820;123;283240;172;296080;234;309532;500;322984;596;336436;2048;362112;4;389016;546308096;415920;300647710720;442824;3;448336;1;449026;0;449450;0;455604;1;456602
c_ew_h_biz_yg_nrl_jh04;4302;109084;3057;149440;5937;172542;14;178845;22;182209;5;185573;1;186262;165;192418;5;199146;2;202817;4;206181;132;212602;4294967295;225444;0;229725;0;233089;0;236453;0;239817;0;243181;0;246545;0;249909;4;253273;0;256637;3;260001;0;263365;4;266729;0;270093;0;273457;3;276821;124;283242;173;296084;234;309536;500;322988;596;336440;2048;362120;16;389024;1076887552;415928;163208757248;442832;3;448337;1;449026;0;449450;0;455606;1;456602
c_ew_h_biz_yg_nrl_jh05;4303;109088;3058;149444;5938;172544;14;178846;22;182210;5;185574;1;186262;165;192420;5;199148;2;202818;4;206182;132;212604;4294967295;225448;0;229726;0;233090;0;236454;0;239818;0;243182;3;246546;0;249910;5;253274;0;256638;1;260002;0;263366;5;266730;1;270094;0;273458;3;276822;125;283244;160;296088;235;309540;500;322992;596;336444;2048;362128;16;389032;1076887552;415936;300647710720;442840;3;448338;1;449026;0;449450;0;455608;1;456602
c_ew_h_ol_md_nrl_jh01;4304;109092;3059;149448;5939;172546;14;178847;20;182211;6;185575;1;186262;165;192422;5;199150;2;202819;4;206183;140;212606;4294967295;225452;0;229727;0;233091;0;236455;0;239819;0;243183;0;246547;0;249911;1;253275;0;256639;3;260003;0;263367;1;266731;0;270095;0;273459;4;276823;154;283246;160;296092;234;309544;506;322996;596;336448;2048;362136;8;389040;137363456;415944;300647710720;442848;0;448339;1;449026;0;449450;0;455610;1;456602
c_ew_h_ol_md_nrl_jh02;4305;109096;3060;149452;5940;172548;14;178848;20;182212;6;185576;1;186262;165;192424;5;199152;2;202820;4;206184;140;212608;4294967295;225456;0;229728;0;233092;0;236456;0;239820;0;243184;3;246548;0;249912;2;253276;0;256640;0;260004;0;263368;2;266732;1;270096;0;273460;4;276824;155;283248;161;296096;235;309548;506;323000;596;336452;2048;362144;2;389048;271581184;415952;163208757248;442856;0;448340;1;449026;0;449450;0;455612;1;456602
c_ew_h_ol_md_nrl_jh03;4306;109100;3061;149456;5941;172550;14;178849;20;182213;6;185577;1;186262;165;192426;5;199154;2;202821;4;206185;140;212610;4294967295;225460;0;229729;0;233093;0;236457;0;239821;0;243185;0;246549;0;249913;3;253277;0;256641;2;260005;0;263369;3;266733;2;270097;0;273461;4;276825;156;283250;162;296100;234;309552;506;323004;596;336456;2048;362152;4;389056;271581184;415960;300647710720;442864;0;448341;1;449026;0;449450;0;455614;1;456602
c_ew_h_ol_md_nrl_jh04;4307;109104;3062;149460;5942;172552;14;178850;20;182214;6;185578;1;186262;165;192428;5;199156;2;202822;4;206186;140;212612;4294967295;225464;0;229730;0;233094;0;236458;0;239822;0;243186;0;246550;0;249914;4;253278;0;256642;3;260006;0;263370;4;266734;0;270098;0;273462;4;276826;157;283252;163;296104;236;309556;506;323008;596;336460;2048;362160;8;389064;137363456;415968;163208757248;442872;0;448342;1;449026;0;449450;0;455616;1;456602
c_ew_h_ol_md_nrl_jh05;4308;109108;3063;149464;5943;172554;14;178851;20;182215;6;185579;1;186262;165;192430;5;199158;2;202823;4;206187;140;212614;4294967295;225468;0;229731;0;233095;0;236459;0;239823;0;243187;0;246551;0;249915;18;253279;0;256643;1;260007;0;263371;18;266735;1;270099;0;273463;4;276827;158;283254;164;296108;235;309560;506;323012;596;336464;2048;362168;8;389072;271581184;415976;300647710720;442880;0;448343;1;449026;0;449450;0;455618;1;456602
c_ew_h_ol_md_nrl_jh06;4309;109112;3064;149468;5944;172556;14;178852;20;182216;6;185580;1;186263;165;192432;5;199160;2;202824;4;206188;140;212616;4294967295;225472;0;229732;0;233096;0;236460;0;239824;0;243188;0;246552;0;249916;5;253280;0;256644;3;260008;0;263372;5;266736;0;270100;0;273464;4;276828;159;283256;174;296112;236;309564;506;323016;596;336468;2048;362176;2;389080;271581184;415984;163208757248;442888;0;448344;1;449027;0;449451;0;455620;1;456603
c_ew_h_ol_md_nrl_jh07;4310;109116;3065;149472;5945;172558;14;178853;20;182217;6;185581;1;186263;165;192434;5;199162;2;202825;4;206189;140;212618;4294967295;225476;0;229733;0;233097;0;236461;0;239825;0;243189;3;246553;0;249917;15;253281;0;256645;0;260009;0;263373;15;266737;1;270101;0;273465;4;276829;160;283258;160;296116;235;309568;506;323020;596;336472;2048;362184;4;389088;137363456;415992;300647710720;442896;0;448345;1;449027;0;449451;0;455622;1;456603
