character names;puid order;puid_order offset;character order;character order offset;*model;*model offset;category;category offset;class id;class id offset;age;age offset;is_woman;is_woman offset;is_face_correct;is_face_correct offset;height;height offset;height_range;height_range offset;body_type;body_type offset;language;language offset;bag_type;bag_type offset;tex_skin;tex_skin offset;tex_face1;tex_face1 offset;tex_face2;tex_face2 offset;tex_face3;tex_face3 offset;tex_face4;tex_face4 offset;tex_hair1;tex_hair1 offset;tex_hair2;tex_hair2 offset;tex_tops1;tex_tops1 offset;tex_tops2;tex_tops2 offset;tex_tops3;tex_tops3 offset;tex_tops4;tex_tops4 offset;tex_btms1;tex_btms1 offset;tex_btms2;tex_btms2 offset;tex_btms3;tex_btms3 offset;dedit_category;dedit_category offset;dedit;dedit offset;face;face offset;hair;hair offset;tops;tops offset;btms;btms offset;face_flags;face_flags offset;hair_flags;hair_flags offset;tops_flags;tops_flags offset;btms_flags;btms_flags offset;cloth_physics;cloth_physics offset;shoes_kind;shoes_kind offset;auto_wrinke_scale;auto_wrinkle_scale offset;can_sit;can_sit offset;is_use_fur;is_use_fur offset;ui_face_texture;ui_face_texture offset
c_em_totsuka;10549;107835;3775;165592;12763;206134;2;217519;41;226110;6;231967;0;233479;0;234087;185;241770;0;251398;2;257255;2;262071;0;266887;0;271703;0;276519;0;281335;0;286151;0;290967;0;295783;0;300599;0;305415;0;310231;0;315047;4;319863;0;324679;0;329495;0;334311;0;339127;0;355268;0;374524;0;393780;880;413036;0;432292;0;466648;0;505152;537919488;543656;0;582160;1;590935;1;594843;1.0;610988;1;615615;0;616220;14345;623906
c_em_totsuka_bd;10595;108007;3776;165764;10008;206220;2;217520;41;226112;6;231968;0;233480;0;234088;185;241772;0;251400;2;257256;2;262072;0;266888;0;271704;0;276520;0;281336;0;286152;0;290968;0;295784;0;300600;1;305416;0;310232;0;315048;4;319864;0;324680;0;329496;0;334312;0;339128;0;355272;0;374528;0;393784;880;413040;0;432296;0;466656;0;505160;1048576;543664;0;582168;1;590936;1;594844;1.0;610992;1;615616;0;616221;0;623908
c_em_totsuka_bd2;11483;111099;3777;168856;13817;207766;2;217521;41;226114;6;231969;0;233480;0;234088;185;241774;0;251402;2;257257;2;262073;0;266889;0;271705;0;276521;0;281337;0;286153;0;290969;0;295785;0;300601;0;305417;0;310233;0;315049;4;319865;0;324681;0;329497;0;334313;0;339129;0;355276;0;374532;0;393788;881;413044;0;432300;0;466664;0;505168;0;543672;0;582176;1;590936;1;594845;1.0;610996;1;615616;0;616221;16767;623910
c_em_totsuka_d_mouth;14558;122947;3778;180704;10453;213690;2;217522;41;226116;6;231970;0;233480;0;234088;185;241776;0;251404;2;257258;2;262074;0;266890;0;271706;0;276522;0;281338;0;286154;0;290970;0;295786;0;300602;0;305418;0;310234;0;315050;4;319866;0;324682;0;329498;0;334314;0;339130;0;355280;0;374536;0;393792;882;413048;0;432304;0;466672;0;505176;537919488;543680;0;582184;1;590936;1;594846;1.0;611000;1;615616;0;616221;0;623912
c_em_totsuka_s;11484;111103;3779;168860;13818;207768;2;217523;41;226118;6;231971;0;233480;0;234088;185;241778;0;251406;2;257259;2;262075;0;266891;0;271707;0;276523;0;281339;0;286155;0;290971;0;295787;0;300603;0;305419;0;310235;0;315051;4;319867;0;324683;0;329499;0;334315;0;339131;0;355284;0;374540;0;393796;880;413052;0;432308;0;466680;0;505184;1048576;543688;0;582192;1;590936;1;594847;1.0;611004;1;615616;0;616221;0;623914
c_em_tougen;11433;110939;3780;168696;11050;207686;2;217524;41;226120;6;231972;0;233480;0;234088;175;241780;0;251408;2;257260;2;262076;0;266892;0;271708;0;276524;0;281340;0;286156;0;290972;0;295788;0;300604;0;305420;0;310236;0;315052;0;319868;0;324684;0;329500;0;334316;0;339132;0;355288;175;374544;350;393800;883;413056;0;432312;2048;466688;2;505192;1048576;543696;0;582200;0;590936;1;594848;1.0;611008;1;615616;0;616221;0;623916
c_em_waka;10571;107915;3781;165672;12779;206174;2;217525;41;226122;6;231973;0;233480;0;234088;175;241782;0;251410;2;257261;2;262077;0;266893;0;271709;0;276525;0;281341;0;286157;0;290973;0;295789;0;300605;0;305421;0;310237;0;315053;4;319869;0;324685;0;329501;0;334317;0;339133;0;355292;0;374548;0;393804;884;413060;0;432316;0;466696;0;505200;2147483648;543704;0;582208;1;590936;1;594849;1.0;611012;1;615616;0;616221;17040;623918
c_em_waka_bd;11474;111067;3782;168824;13809;207750;2;217526;41;226124;6;231974;0;233480;0;234088;175;241784;0;251412;2;257262;2;262078;0;266894;0;271710;0;276526;0;281342;0;286158;0;290974;0;295790;0;300606;0;305422;0;310238;0;315054;4;319870;0;324686;0;329502;0;334318;0;339134;0;355296;0;374552;0;393808;885;413064;0;432320;0;466704;0;505208;2147483648;543712;0;582216;1;590936;1;594850;1.0;611016;1;615616;0;616221;0;623920
c_em_waka_dm_off;14529;122835;3783;180592;10445;213634;2;217527;41;226126;6;231975;0;233480;0;234088;175;241786;0;251414;2;257263;2;262079;0;266895;0;271711;0;276527;0;281343;0;286159;0;290975;0;295791;0;300607;0;305423;0;310239;0;315055;4;319871;0;324687;0;329503;0;334319;0;339135;0;355300;0;374556;0;393812;884;413068;0;432324;0;466712;0;505216;0;543720;0;582224;1;590936;1;594851;1.0;611020;1;615616;0;616221;0;623922
c_em_watase;10170;106527;3784;164284;12476;205480;2;217528;41;226128;6;231976;0;233481;0;234089;180;241788;0;251416;2;257264;2;262080;0;266896;0;271712;0;276528;0;281344;0;286160;0;290976;0;295792;0;300608;0;305424;0;310240;0;315056;2;319872;0;324688;0;329504;0;334320;0;339136;0;355304;0;374560;0;393816;886;413072;0;432328;0;466720;0;505224;2217738240;543728;0;582232;0;590937;1;594852;1.0;611024;1;615617;0;616222;14346;623924
c_em_watase_A12_0041;14363;122179;3785;179936;11683;213306;2;217529;41;226130;6;231977;0;233481;0;234089;180;241790;0;251418;2;257265;2;262081;0;266897;0;271713;0;276529;0;281345;0;286161;0;290977;0;295793;0;300609;0;305425;0;310241;0;315057;2;319873;0;324689;0;329505;0;334321;0;339137;0;355308;0;374564;0;393820;887;413076;0;432332;0;466728;0;505232;2217738240;543736;0;582240;0;590937;1;594853;1.0;611028;1;615617;0;616222;0;623926
c_em_watase_mou;11768;111911;3786;169668;14203;208172;2;217530;41;226132;6;231978;0;233481;0;234089;180;241792;0;251420;2;257266;2;262082;0;266898;0;271714;0;276530;0;281346;0;286162;0;290978;0;295794;0;300610;0;305426;0;310242;0;315058;0;319874;0;324690;0;329506;0;334322;0;339138;0;355312;0;374568;0;393824;888;413080;0;432336;0;466736;0;505240;2217738240;543744;0;582248;0;590937;1;594854;1.0;611032;1;615617;0;616222;0;623928
c_em_watase_naked;11769;111915;3787;169672;14204;208174;2;217531;41;226134;6;231979;0;233481;0;234089;180;241794;0;251422;2;257267;2;262083;0;266899;0;271715;0;276531;0;281347;0;286163;0;290979;0;295795;0;300611;0;305427;0;310243;0;315059;0;319875;0;324691;0;329507;0;334323;0;339139;0;355316;0;374572;0;393828;889;413084;0;432340;0;466744;0;505248;2217738240;543752;0;582256;0;590937;1;594855;1.0;611036;1;615617;0;616222;0;623930
c_en_akiyama;2889;103803;3788;161560;3770;204118;2;217532;41;226136;6;231980;0;233481;0;234089;185;241796;0;251424;2;257268;2;262084;0;266900;0;271716;0;276532;0;281348;0;286164;0;290980;0;295796;0;300612;0;305428;0;310244;0;315060;0;319876;4;324692;0;329508;0;334324;0;339140;0;355320;0;374576;0;393832;890;413088;0;432344;0;466752;0;505256;0;543760;0;582264;1;590937;1;594856;1.0;611040;1;615617;0;616222;0;623932
c_en_majima;2899;103807;3789;161564;3771;204120;2;217533;3;226138;6;231981;0;233481;0;234089;185;241798;0;251426;2;257269;3;262085;0;266901;0;271717;0;276533;0;281349;0;286165;0;290981;0;295797;0;300613;0;305429;0;310245;0;315061;0;319877;0;324693;0;329509;0;334325;0;339141;0;355324;176;374580;0;393836;891;413092;0;432348;262144;466760;0;505264;0;543768;0;582272;1;590937;1;594857;1.0;611044;1;615617;0;616222;14347;623934
c_en_majima_mou;11870;112315;3790;170072;4096;208374;2;217534;3;226140;6;231982;0;233481;0;234089;185;241800;0;251428;2;257270;3;262086;0;266902;0;271718;0;276534;0;281350;0;286166;0;290982;0;295798;0;300614;0;305430;0;310246;0;315062;0;319878;0;324694;0;329510;0;334326;0;339142;0;355328;176;374584;0;393840;892;413096;0;432352;262144;466768;0;505272;0;543776;0;582280;1;590937;1;594858;1.0;611048;1;615617;0;616222;0;623936
c_es_date;7818;105219;3791;162976;12190;204826;2;217535;41;226142;6;231983;0;233481;0;234089;175;241802;0;251430;2;257271;2;262087;0;266903;0;271719;0;276535;0;281351;0;286167;0;290983;0;295799;0;300615;0;305431;0;310247;0;315063;0;319879;0;324695;0;329511;0;334327;0;339143;0;355332;0;374588;0;393844;893;413100;0;432356;0;466776;0;505280;3145728;543784;0;582288;1;590937;1;594859;1.0;611052;1;615617;0;616222;0;623938
c_es_masumi;10174;106531;3792;164288;12477;205482;2;217536;41;226144;6;231984;0;233482;0;234090;185;241804;0;251432;2;257272;2;262088;0;266904;0;271720;0;276536;0;281352;0;286168;0;290984;0;295800;0;300616;0;305432;0;310248;0;315064;0;319880;0;324696;0;329512;0;334328;0;339144;0;355336;177;374592;0;393848;894;413104;0;432360;395264;466784;0;505288;1048576;543792;0;582296;1;590938;1;594860;1.0;611056;1;615618;0;616223;14348;623940
c_es_masumi_37;10314;107007;3793;164764;12578;205720;2;217537;41;226146;6;231985;0;233482;0;234090;185;241806;0;251434;2;257273;2;262089;0;266905;0;271721;1;276537;1;281353;0;286169;0;290985;0;295801;0;300617;0;305433;0;310249;0;315065;0;319881;0;324697;0;329513;0;334329;0;339145;0;355340;177;374596;0;393852;895;413108;0;432364;264192;466792;0;505296;4318035968;543800;0;582304;1;590938;1;594861;1.0;611060;1;615618;0;616223;14349;623942
c_es_masumi_37_coat;10315;107011;3794;164768;12579;205722;2;217538;41;226148;6;231986;0;233482;0;234090;185;241808;0;251436;2;257274;2;262090;0;266906;0;271722;1;276538;1;281354;0;286170;0;290986;0;295802;0;300618;0;305434;0;310250;0;315066;0;319882;0;324698;0;329514;0;334330;0;339146;0;355344;177;374600;0;393856;895;413112;0;432368;534528;466800;0;505304;4458545152;543808;0;582312;1;590938;1;594862;1.0;611064;1;615618;0;616223;0;623944
c_es_masumi_44;10177;106535;3795;164292;9974;205484;2;217539;41;226150;6;231987;0;233482;0;234090;185;241810;0;251438;2;257275;2;262091;0;266907;0;271723;1;276539;1;281355;0;286171;0;290987;0;295803;0;300619;0;305435;0;310251;0;315067;0;319883;0;324699;0;329515;0;334331;0;339147;0;355348;177;374604;0;393860;895;413116;0;432372;264192;466808;0;505312;4334813184;543816;0;582320;1;590938;1;594863;1.0;611068;1;615618;0;616223;0;623946
c_es_masumi_44_coat;10207;106619;3796;164376;12493;205526;2;217540;41;226152;6;231988;0;233482;0;234090;185;241812;0;251440;2;257276;2;262092;0;266908;0;271724;1;276540;1;281356;0;286172;0;290988;0;295804;0;300620;0;305436;0;310252;0;315068;0;319884;0;324700;0;329516;0;334332;0;339148;0;355352;177;374608;0;393864;895;413120;0;432376;534528;466816;0;505320;4475322368;543824;0;582328;1;590938;1;594864;1.0;611072;1;615618;0;616223;0;623948
c_es_masumi_44_sit;14448;122519;3797;180276;10400;213476;2;217541;41;226154;6;231989;0;233482;0;234090;185;241814;0;251442;2;257277;2;262093;0;266909;0;271725;1;276541;1;281357;0;286173;0;290989;0;295805;0;300621;0;305437;0;310253;0;315069;0;319885;0;324701;0;329517;0;334333;0;339149;0;355356;177;374612;0;393868;896;413124;0;432380;264192;466824;0;505328;4334813184;543832;0;582336;1;590938;1;594865;1.0;611076;1;615618;0;616223;0;623950
c_es_masumi_coat;10356;107155;3798;164912;12610;205794;2;217542;41;226156;6;231990;0;233482;0;234090;185;241816;0;251444;2;257278;2;262094;0;266910;0;271726;0;276542;0;281358;0;286174;0;290990;0;295806;0;300622;0;305438;0;310254;0;315070;0;319886;0;324702;0;329518;0;334334;0;339150;0;355360;177;374616;0;393872;895;413128;0;432384;665600;466832;0;505336;2587885568;543840;0;582344;1;590938;1;594866;1.0;611080;1;615618;0;616223;0;623952
c_es_masumi_coat_Not_RED;14516;122787;3799;180544;10434;213610;2;217543;41;226158;6;231991;0;233482;0;234090;185;241818;0;251446;2;257279;2;262095;0;266911;0;271727;71;276543;0;281359;0;286175;0;290991;0;295807;0;300623;0;305439;0;310255;0;315071;0;319887;0;324703;0;329519;0;334335;0;339151;0;355364;177;374620;0;393876;895;413132;0;432388;665600;466840;0;505344;2587885568;543848;0;582352;1;590938;1;594867;1.0;611084;1;615618;0;616223;0;623954
c_es_masumi_dead;11446;110971;3800;168728;13432;207702;2;217544;41;226160;6;231992;0;233483;0;234091;185;241820;0;251448;2;257280;2;262096;0;266912;0;271728;70;276544;0;281360;0;286176;0;290992;0;295808;0;300624;0;305440;0;310256;0;315072;0;319888;0;324704;0;329520;0;334336;0;339152;0;355368;177;374624;0;393880;894;413136;0;432392;395264;466848;0;505352;1048576;543856;0;582360;1;590939;1;594868;1.0;611088;1;615619;0;616224;0;623956
c_es_masumi_Not_RED;14517;122791;3801;180548;10435;213612;2;217545;41;226162;6;231993;0;233483;0;234091;185;241822;0;251450;2;257281;2;262097;0;266913;0;271729;71;276545;0;281361;0;286177;0;290993;0;295809;0;300625;0;305441;0;310257;0;315073;0;319889;0;324705;0;329521;0;334337;0;339153;0;355372;177;374628;0;393884;894;413140;0;432396;395264;466856;0;505360;1048576;543864;0;582368;1;590939;1;594869;1.0;611092;1;615619;0;616224;0;623958
c_ew_akane;10178;106539;3802;164296;12478;205486;2;217546;41;226164;6;231994;1;233483;0;234091;165;241824;0;251452;2;257282;2;262098;0;266914;0;271730;0;276546;0;281362;0;286178;0;290994;0;295810;0;300626;0;305442;5;310258;0;315074;0;319890;0;324706;0;329522;0;334338;2;339154;4;355376;93;374632;293;393888;678;413144;1085;432400;2048;466864;2;505368;9437184;543872;25769803776;582376;0;590939;1;594870;1.0;611096;1;615619;0;616224;0;623960
c_ew_C01_2001_11;10678;108319;3803;166076;12856;206376;2;217547;26;226166;5;231995;1;233483;1;234091;160;241826;0;251454;2;257283;2;262099;0;266915;0;271731;0;276547;0;281363;0;286179;0;290995;4;295811;0;300627;0;305443;30;310259;2;315075;0;319891;0;324707;0;329523;0;334339;1;339155;2;355380;90;374636;293;393892;677;413148;1086;432404;264192;466872;2;505376;72351744;543880;180388626432;582384;0;590939;5;594871;1.0;611100;1;615619;0;616224;0;623962
c_ew_C01_2001_12;10679;108323;3804;166080;12857;206378;2;217548;26;226168;5;231996;1;233483;1;234091;160;241828;0;251456;2;257284;2;262100;0;266916;0;271732;0;276548;6;281364;0;286180;0;290996;3;295812;0;300628;0;305444;7;310260;3;315076;0;319892;8;324708;0;329524;0;334340;10;339156;12;355384;178;374640;294;393896;617;413152;1081;432408;264192;466880;64;505384;5242880;543888;352187318272;582392;0;590939;5;594872;1.0;611104;1;615619;0;616224;0;623964
c_ew_C01_2001_13;10680;108327;3805;166084;10850;206380;2;217549;26;226170;5;231997;1;233483;1;234091;160;241830;0;251458;2;257285;2;262101;0;266917;0;271733;0;276549;7;281365;0;286181;0;290997;3;295813;0;300629;0;305445;0;310261;2;315077;0;319893;0;324709;0;329525;0;334341;10;339157;17;355388;178;374644;292;393900;600;413156;1088;432412;264192;466888;8;505392;9437184;543896;25769803776;582400;0;590939;3;594873;1.0;611108;1;615619;0;616224;0;623966
c_ew_C01_2001_14;10681;108331;3806;166088;12858;206382;2;217550;26;226172;6;231998;1;233483;1;234091;160;241832;0;251460;2;257286;2;262102;0;266918;0;271734;0;276550;8;281366;0;286182;0;290998;0;295814;0;300630;0;305446;0;310262;0;315078;0;319894;3;324710;1;329526;0;334342;10;339158;8;355392;178;374648;293;393904;612;413160;1080;432416;264192;466896;2;505400;22020096;543904;25769803776;582408;0;590939;3;594874;1.0;611112;1;615619;0;616224;0;623968
c_ew_C01_2001_15;10682;108335;3807;166092;12859;206384;2;217551;26;226174;6;231999;1;233483;1;234091;160;241834;0;251462;2;257287;2;262103;0;266919;0;271735;0;276551;11;281367;0;286183;0;290999;3;295815;0;300631;9;305447;7;310263;1;315079;0;319895;0;324711;0;329527;0;334343;10;339159;18;355396;178;374652;292;393908;553;413164;1088;432420;264192;466904;16;505408;9437184;543912;25769803776;582416;0;590939;3;594875;1.0;611116;1;615619;0;616224;0;623970
c_ew_C01_2001_16;10683;108339;3808;166096;12860;206386;2;217552;26;226176;6;232000;1;233484;1;234092;160;241836;0;251464;2;257288;2;262104;0;266920;0;271736;0;276552;12;281368;0;286184;0;291000;0;295816;4;300632;0;305448;0;310264;0;315080;0;319896;0;324712;0;329528;0;334344;10;339160;9;355400;178;374656;293;393912;604;413168;1082;432424;264192;466912;2;505416;5242880;543920;42949672960;582424;0;590940;3;594876;1.0;611120;1;615620;0;616225;0;623972
c_ew_C01_2001_17;10684;108343;3809;166100;12861;206388;2;217553;26;226178;6;232001;1;233484;1;234092;160;241838;0;251466;2;257289;2;262105;0;266921;0;271737;0;276553;13;281369;0;286185;0;291001;3;295817;4;300633;0;305449;0;310265;4;315081;0;319897;0;324713;0;329529;0;334345;10;339161;32;355404;178;374660;294;393916;608;413172;1085;432428;264192;466920;4;505424;3145728;543928;42949672960;582432;0;590940;3;594877;1.0;611124;1;615620;0;616225;0;623974
c_ew_C01_2001_18;10685;108347;3810;166104;12862;206390;2;217554;26;226180;6;232002;1;233484;1;234092;160;241840;0;251468;2;257290;2;262106;0;266922;0;271738;0;276554;14;281370;0;286186;0;291002;0;295818;0;300634;0;305450;23;310266;0;315082;0;319898;0;324714;2;329530;0;334346;10;339162;15;355408;178;374664;293;393920;602;413176;1082;432432;264192;466928;8;505432;5242880;543936;25769803776;582440;0;590940;2;594878;1.0;611128;1;615620;0;616225;0;623976
c_ew_C01_2001_19;10686;108351;3811;166108;12863;206392;2;217555;26;226182;6;232003;1;233484;1;234092;160;241842;0;251470;2;257291;2;262107;0;266923;0;271739;0;276555;15;281371;0;286187;0;291003;0;295819;0;300635;0;305451;0;310267;0;315083;0;319899;0;324715;0;329531;0;334347;10;339163;33;355412;178;374668;293;393924;607;413180;1085;432436;264192;466936;32;505440;3145728;543944;300647710720;582448;0;590940;3;594879;1.0;611132;1;615620;0;616225;0;623978
c_ew_C01_2001_20;10687;108355;3812;166112;12864;206394;2;217556;26;226184;7;232004;1;233484;1;234092;155;241844;0;251472;2;257292;2;262108;0;266924;0;271740;0;276556;16;281372;0;286188;0;291004;3;295820;4;300636;0;305452;19;310268;4;315084;0;319900;0;324716;0;329532;0;334348;10;339164;82;355416;178;374672;294;393928;617;413184;1085;432440;264192;466944;4;505448;3145728;543952;42949672960;582456;0;590940;3;594880;1.0;611136;1;615620;0;616225;0;623980
c_ew_C01_2001_mob_11;13960;120607;3813;178364;10494;212520;2;217557;26;226186;5;232005;1;233484;1;234092;160;241846;0;251474;2;257293;2;262109;0;266925;0;271741;0;276557;0;281373;0;286189;0;291005;0;295821;0;300637;0;305453;1;310269;3;315085;0;319901;0;324717;0;329533;0;334349;10;339165;12;355420;57;374676;294;393932;616;413188;1087;432444;2048;466952;2;505456;3145728;543960;317827579904;582464;0;590940;5;594881;1.0;611140;1;615620;0;616225;0;623982
c_ew_C01_2001_mob_12;13961;120611;3814;178368;11665;212522;2;217558;26;226188;5;232006;1;233484;1;234092;160;241848;0;251476;2;257294;2;262110;0;266926;0;271742;0;276558;0;281374;0;286190;0;291006;0;295822;0;300638;0;305454;0;310270;3;315086;0;319902;8;324718;0;329534;0;334350;10;339166;4;355424;55;374680;293;393936;617;413192;1081;432448;2048;466960;32;505464;5242880;543968;352187318272;582472;0;590940;5;594882;1.0;611144;1;615620;0;616225;0;623984
c_ew_C01_2001_mob_13;13962;120615;3815;178372;14254;212524;2;217559;26;226190;5;232007;1;233484;1;234092;160;241850;0;251478;2;257295;2;262111;0;266927;0;271743;0;276559;0;281375;0;286191;0;291007;0;295823;0;300639;0;305455;0;310271;2;315087;0;319903;0;324719;0;329535;0;334351;10;339167;14;355428;102;374684;292;393940;600;413196;1088;432452;2048;466968;4;505472;9437184;543976;25769803776;582480;0;590940;5;594883;1.0;611148;1;615620;0;616225;0;623986
c_ew_C01_2001_mob_14;13963;120619;3816;178376;10495;212526;2;217560;26;226192;5;232008;1;233485;1;234093;160;241852;0;251480;2;257296;2;262112;0;266928;0;271744;0;276560;0;281376;0;286192;0;291008;0;295824;0;300640;0;305456;6;310272;0;315088;0;319904;0;324720;0;329536;0;334352;10;339168;17;355432;85;374688;331;393944;612;413200;1080;432456;2048;466976;1026;505480;22020096;543984;25769803776;582488;0;590941;3;594884;1.0;611152;1;615621;0;616226;0;623988
c_ew_C01_2001_mob_15;13964;120623;3817;178380;11914;212528;2;217561;26;226194;5;232009;1;233485;1;234093;160;241854;0;251482;2;257297;2;262113;0;266929;0;271745;0;276561;0;281377;0;286193;0;291009;0;295825;0;300641;5;305457;6;310273;1;315089;0;319905;0;324721;0;329537;0;334353;10;339169;15;355436;86;374692;294;393948;553;413204;1088;432460;2048;466984;16;505488;9437184;543992;25769803776;582496;0;590941;5;594885;1.0;611156;1;615621;0;616226;0;623990
c_ew_C01_2001_mob_16;13965;120627;3818;178384;10496;212530;2;217562;26;226196;5;232010;1;233485;1;234093;160;241856;0;251484;2;257298;2;262114;0;266930;0;271746;0;276562;0;281378;0;286194;0;291010;3;295826;4;300642;0;305458;0;310274;0;315090;0;319906;0;324722;0;329538;0;334354;10;339170;18;355440;106;374696;293;393952;604;413208;1082;432464;2048;466992;16;505496;5242880;544000;42949672960;582504;0;590941;2;594886;1.0;611160;1;615621;0;616226;0;623992
c_ew_C01_2001_mob_17;13966;120631;3819;178388;10497;212532;2;217563;26;226198;5;232011;1;233485;1;234093;160;241858;0;251486;2;257299;2;262115;0;266931;0;271747;0;276563;0;281379;0;286195;0;291011;0;295827;4;300643;0;305459;0;310275;4;315091;0;319907;0;324723;0;329539;0;334355;10;339171;22;355444;126;374700;292;393956;608;413212;1085;432468;2048;467000;8;505504;3145728;544008;42949672960;582512;0;590941;3;594887;1.0;611164;1;615621;0;616226;0;623994
c_ew_C01_2001_mob_18;13967;120635;3820;178392;10498;212534;2;217564;26;226200;5;232012;1;233485;1;234093;160;241860;0;251488;2;257300;2;262116;0;266932;0;271748;0;276564;0;281380;0;286196;0;291012;0;295828;0;300644;0;305460;7;310276;0;315092;0;319908;0;324724;0;329540;0;334356;10;339172;18;355448;89;374704;331;393960;602;413216;1082;432472;2048;467008;8796093022216;505512;5242880;544016;42949672960;582520;0;590941;2;594888;1.0;611168;1;615621;0;616226;0;623996
c_ew_C01_2001_mob_19;13968;120639;3821;178396;10499;212536;2;217565;26;226202;5;232013;1;233485;1;234093;160;241862;0;251490;2;257301;2;262117;0;266933;0;271749;0;276565;0;281381;0;286197;0;291013;0;295829;0;300645;0;305461;0;310277;0;315093;0;319909;0;324725;0;329541;0;334357;10;339173;38;355452;90;374708;294;393964;607;413220;1085;432476;2048;467016;64;505520;3145728;544024;300647710720;582528;0;590941;1;594889;1.0;611172;1;615621;0;616226;0;623998
c_ew_C01_2001_mob_20;13969;120643;3822;178400;10500;212538;2;217566;26;226204;5;232014;1;233485;1;234093;155;241864;0;251492;2;257302;2;262118;0;266934;0;271750;0;276566;0;281382;0;286198;0;291014;0;295830;4;300646;0;305462;0;310278;4;315094;0;319910;0;324726;0;329542;0;334358;10;339174;38;355456;95;374712;293;393968;608;413224;1085;432480;2048;467024;4;505528;3145728;544032;77309411328;582536;0;590941;4;594890;1.0;611176;1;615621;0;616226;0;624000
c_ew_C01_2001_mob_21;14541;122879;3823;180636;13742;213656;2;217567;26;226206;5;232015;1;233485;1;234093;160;241866;0;251494;2;257303;2;262119;0;266935;0;271751;0;276567;0;281383;0;286199;0;291015;0;295831;0;300647;9;305463;4;310279;3;315095;0;319911;0;324727;0;329543;0;334359;10;339175;12;355460;57;374716;294;393972;553;413228;1087;432484;2048;467032;2;505536;9437184;544040;317827579904;582544;0;590941;5;594891;1.0;611180;1;615621;0;616226;0;624002
c_ew_C01_2001_student02;14543;122887;3824;180644;13744;213660;2;217568;15;226208;4;232016;1;233486;1;234094;155;241868;5;251496;2;257304;2;262120;1;266936;0;271752;0;276568;0;281384;0;286200;0;291016;3;295832;0;300648;0;305464;0;310280;0;315096;0;319912;5;324728;1;329544;0;334360;1;339176;26;355464;55;374720;293;393976;618;413232;1086;432488;2048;467040;2;505544;7340032;544048;180388626432;582552;0;590942;4;594892;1.0;611184;1;615622;0;616227;0;624004
c_ew_C01_cabaA;10688;108359;3825;166116;10851;206396;2;217569;21;226210;5;232017;1;233486;1;234094;170;241870;0;251498;2;257305;2;262121;0;266937;0;271753;0;276569;0;281385;0;286201;0;291017;0;295833;0;300649;1;305465;0;310281;0;315097;0;319913;0;324729;0;329545;0;334361;0;339177;0;355468;0;374724;0;393980;897;413236;0;432492;0;467048;0;505552;3145728;544056;0;582560;0;590942;3;594893;1.0;611188;1;615622;0;616227;0;624006
c_ew_C01_cabaB;10689;108363;3826;166120;12865;206398;2;217570;21;226212;5;232018;1;233486;1;234094;165;241872;0;251500;2;257306;2;262122;0;266938;0;271754;0;276570;0;281386;0;286202;0;291018;0;295834;0;300650;22;305466;0;310282;0;315098;0;319914;0;324730;0;329546;0;334362;7;339178;33;355472;0;374728;0;393984;898;413240;0;432496;0;467056;0;505560;271581184;544064;0;582568;0;590942;3;594894;1.0;611192;1;615622;0;616227;0;624008
c_ew_C01_cabaC;13638;119375;3827;177132;10957;211904;2;217571;21;226214;5;232019;1;233486;1;234094;160;241874;0;251502;2;257307;2;262123;0;266939;0;271755;0;276571;0;281387;0;286203;0;291019;3;295835;0;300651;2;305467;0;310283;1;315099;0;319915;0;324731;0;329547;0;334363;0;339179;0;355476;57;374732;292;393988;671;413244;1086;432500;2048;467064;8;505568;3145728;544072;0;582576;0;590942;3;594895;1.0;611196;0;615622;0;616227;0;624010
c_ew_C01_cabaD;13639;119379;3828;177136;10958;211906;2;217572;21;226216;5;232020;1;233486;1;234094;165;241876;0;251504;2;257308;2;262124;0;266940;0;271756;0;276572;0;281388;0;286204;0;291020;4;295836;0;300652;6;305468;0;310284;0;315100;0;319916;0;324732;0;329548;0;334364;0;339180;0;355480;55;374736;292;393992;667;413248;0;432504;2048;467072;64;505576;3145728;544080;0;582584;0;590942;3;594896;1.0;611200;0;615622;0;616227;0;624012
c_ew_C01_cabaE;13640;119383;3829;177140;10959;211908;2;217573;21;226218;5;232021;1;233486;1;234094;170;241878;0;251506;2;257309;2;262125;0;266941;0;271757;0;276573;0;281389;0;286205;0;291021;3;295837;0;300653;8;305469;0;310285;0;315101;0;319917;0;324733;2;329549;0;334365;0;339181;0;355484;85;374740;294;393996;668;413252;0;432508;2048;467080;8;505584;3145728;544088;0;582592;0;590942;3;594897;1.0;611204;0;615622;0;616227;0;624014
c_ew_C01_cabaF;13641;119387;3830;177144;10960;211910;2;217574;21;226220;5;232022;1;233486;1;234094;160;241880;0;251508;2;257310;2;262126;0;266942;0;271758;0;276574;0;281390;0;286206;0;291022;4;295838;0;300654;6;305470;13;310286;0;315102;0;319918;0;324734;0;329550;0;334366;7;339182;22;355488;89;374744;292;394000;899;413256;0;432512;2048;467088;8;505592;137363456;544096;0;582600;0;590942;3;594898;1.0;611208;0;615622;0;616227;0;624016
