character names;puid order;puid_order offset;character order;character order offset;*model;*model offset;category;category offset;class id;class id offset;age;age offset;is_woman;is_woman offset;is_face_correct;is_face_correct offset;height;height offset;height_range;height_range offset;body_type;body_type offset;language;language offset;bag_type;bag_type offset;tex_skin;tex_skin offset;tex_face1;tex_face1 offset;tex_face2;tex_face2 offset;tex_face3;tex_face3 offset;tex_face4;tex_face4 offset;tex_hair1;tex_hair1 offset;tex_hair2;tex_hair2 offset;tex_tops1;tex_tops1 offset;tex_tops2;tex_tops2 offset;tex_tops3;tex_tops3 offset;tex_tops4;tex_tops4 offset;tex_btms1;tex_btms1 offset;tex_btms2;tex_btms2 offset;tex_btms3;tex_btms3 offset;dedit_category;dedit_category offset;dedit;dedit offset;face;face offset;hair;hair offset;tops;tops offset;btms;btms offset;face_flags;face_flags offset;hair_flags;hair_flags offset;tops_flags;tops_flags offset;btms_flags;btms_flags offset;cloth_physics;cloth_physics offset;shoes_kind;shoes_kind offset;auto_wrinke_scale;auto_wrinkle_scale offset;can_sit;can_sit offset;is_use_fur;is_use_fur offset
c_ea_SP13_kanja03;8469;68943;2431;101668;9046;124052;39;128831;26;131559;7;134287;0;134887;1;135231;175;140134;0;145590;2;148615;2;151343;0;154071;0;156799;0;159527;0;162255;0;164983;0;167711;2;170439;0;173167;0;175895;0;178623;0;181351;0;184079;0;186807;0;189535;0;192263;2;194991;52;205012;113;215924;230;226836;490;237748;0;248660;2048;269296;4;291112;137363456;312928;25769803776;334744;0;337415;1;339887;1.0;349908;1;351399;0;351743
c_ea_SP13_kanja04;8470;68947;2432;101672;9047;124054;39;128832;26;131560;5;134288;0;134888;1;135232;175;140136;0;145592;2;148616;2;151344;0;154072;0;156800;0;159528;0;162256;1;164984;0;167712;2;170440;0;173168;0;175896;0;178624;0;181352;0;184080;0;186808;0;189536;0;192264;1;194992;58;205016;118;215928;230;226840;490;237752;0;248664;6144;269304;16;291120;137363456;312936;0;334752;0;337416;2;339888;1.0;349912;1;351400;0;351744
c_ea_SP13_keibi01;8448;68859;2433;101584;9025;124010;39;128833;13;131561;6;134289;0;134888;1;135232;175;140138;0;145594;2;148617;2;151345;0;154073;0;156801;0;159529;0;162257;0;164985;0;167713;0;170441;1;173169;1;175897;0;178625;10;181353;0;184081;0;186809;0;189537;0;192265;0;194993;0;205020;20;215932;234;226844;335;237756;0;248668;6144;269312;8796093023240;291128;206569472;312944;0;334760;0;337416;1;339889;1.0;349916;1;351400;0;351744
c_ea_SP13_keibi02;8449;68863;2434;101588;9026;124012;39;128834;13;131562;6;134290;0;134888;1;135232;185;140140;0;145596;3;148618;2;151346;0;154074;0;156802;0;159530;0;162258;0;164986;0;167714;0;170442;1;173170;1;175898;0;178626;10;181354;0;184082;0;186810;0;189538;0;192266;0;194994;0;205024;34;215936;251;226848;499;237760;0;248672;6144;269320;8796093023236;291136;206569472;312952;0;334768;0;337416;1;339890;1.0;349920;1;351400;0;351744
c_ea_SP13_keibi03;8451;68871;2435;101596;9028;124016;39;128835;13;131563;5;134291;0;134888;1;135232;185;140142;0;145598;3;148619;2;151347;0;154075;0;156803;0;159531;0;162259;0;164987;0;167715;0;170443;1;173171;1;175899;0;178627;10;181355;0;184083;0;186811;0;189539;0;192267;0;194995;0;205028;36;215940;251;226852;499;237764;0;248676;6144;269328;8796093023236;291144;206569472;312960;0;334776;0;337416;1;339891;1.0;349924;1;351400;0;351744
c_ea_SP13_kenkyu01;8475;68967;2436;101692;9591;124064;39;128836;22;131564;6;134292;0;134888;1;135232;175;140144;0;145600;2;148620;2;151348;0;154076;0;156804;0;159532;0;162260;0;164988;0;167716;1;170444;0;173172;15;175900;0;178628;6;181356;7;184084;15;186812;0;189540;0;192268;9;194996;6;205032;72;215944;230;226856;496;237768;635;248680;38912;269336;8;291152;2097152;312968;25769803776;334784;0;337416;1;339892;1.0;349928;1;351400;0;351744
c_ea_SP13_kenkyu02;8476;68971;2437;101696;9052;124066;39;128837;22;131565;6;134293;0;134888;1;135232;175;140146;0;145602;2;148621;2;151349;0;154077;0;156805;0;159533;0;162261;0;164989;0;167717;0;170445;0;173173;5;175901;0;178629;7;181357;8;184085;5;186813;0;189541;0;192269;9;194997;6;205036;73;215948;230;226860;496;237772;635;248684;6144;269344;16;291160;2097152;312976;42949672960;334792;0;337416;1;339893;1.0;349932;1;351400;0;351744
c_ea_SP13_kenkyu03;8477;68975;2438;101700;9053;124068;39;128838;22;131566;6;134294;0;134888;1;135232;175;140148;0;145604;2;148622;2;151350;0;154078;0;156806;0;159534;0;162262;0;164990;0;167718;1;170446;0;173174;12;175902;0;178630;8;181358;9;184086;12;186814;0;189542;0;192270;9;194998;6;205040;4;215952;224;226864;496;237776;635;248688;6144;269352;2;291168;2097152;312984;77309411328;334800;0;337416;1;339894;1.0;349936;1;351400;0;351744
c_ea_SP13_kenkyu04;8478;68979;2439;101704;9054;124070;39;128839;22;131567;6;134295;0;134888;1;135232;175;140150;0;145606;2;148623;2;151351;0;154079;0;156807;0;159535;0;162263;0;164991;0;167719;0;170447;0;173175;14;175903;0;178631;9;181359;10;184087;14;186815;0;189543;0;192271;9;194999;6;205044;55;215956;224;226868;496;237780;635;248692;47104;269360;4;291176;2097152;312992;25769803776;334808;0;337416;1;339895;1.0;349940;1;351400;0;351744
c_ea_SP13_kenkyu05;8479;68983;2440;101708;9055;124072;39;128840;22;131568;5;134296;0;134889;1;135233;175;140152;0;145608;2;148624;2;151352;0;154080;0;156808;0;159536;0;162264;0;164992;0;167720;0;170448;0;173176;5;175904;0;178632;6;181360;4;184088;5;186816;0;189544;0;192272;9;195000;6;205048;46;215960;230;226872;496;237784;635;248696;6144;269368;2;291184;2097152;313000;25769803776;334816;0;337417;1;339896;1.0;349944;1;351401;0;351745
c_ea_SP13_kenkyu06;8480;68987;2441;101712;9056;124074;39;128841;22;131569;5;134297;0;134889;1;135233;175;140154;0;145610;2;148625;2;151353;0;154081;0;156809;0;159537;0;162265;0;164993;0;167721;0;170449;0;173177;3;175905;0;178633;7;181361;8;184089;3;186817;0;189545;0;192273;9;195001;6;205052;47;215964;230;226876;496;237788;635;248700;38912;269376;4;291192;2097152;313008;42949672960;334824;0;337417;1;339897;1.0;349948;1;351401;0;351745
c_ea_SP13_kenkyu07;8481;68991;2442;101716;9058;124076;39;128842;22;131570;5;134298;0;134889;1;135233;175;140156;0;145612;2;148626;2;151354;0;154082;0;156810;0;159538;0;162266;0;164994;0;167722;0;170450;0;173178;2;175906;0;178634;8;181362;5;184090;2;186818;0;189546;0;192274;9;195002;6;205056;48;215968;230;226880;496;237792;635;248704;6144;269384;8;291200;2097152;313016;77309411328;334832;0;337417;1;339898;1.0;349952;1;351401;0;351745
c_ea_SP13_kenkyu08;8482;68995;2443;101720;9361;124078;39;128843;22;131571;5;134299;0;134889;1;135233;175;140158;0;145614;2;148627;2;151355;0;154083;0;156811;0;159539;0;162267;0;164995;0;167723;0;170451;0;173179;4;175907;0;178635;9;181363;4;184091;4;186819;0;189547;0;192275;9;195003;6;205060;49;215972;230;226884;496;237796;635;248708;6144;269392;16;291208;2097152;313024;25769803776;334840;0;337417;1;339899;1.0;349956;1;351401;0;351745
c_ea_SP13_police_fat_Mboss;8459;68903;2444;101628;9035;124032;39;128844;13;131572;5;134300;0;134889;1;135233;185;140160;0;145616;4;148628;2;151356;0;154084;0;156812;0;159540;0;162268;0;164996;0;167724;0;170452;0;173180;5;175908;0;178636;8;181364;0;184092;5;186820;1;189548;0;192276;3;195004;3;205064;42;215976;233;226888;333;237800;653;248712;6144;269400;13194139534340;291216;70254592;313032;25769803776;334848;0;337417;1;339900;1.0;349960;1;351401;0;351745
c_ea_SP13_police_Mboss;8452;68875;2445;101600;9029;124018;39;128845;13;131573;6;134301;0;134889;1;135233;195;140162;0;145618;2;148629;2;151357;0;154085;0;156813;0;159541;0;162269;0;164997;0;167725;0;170453;0;173181;0;175909;0;178637;2;181365;0;184093;0;186821;0;189549;0;192277;0;195005;0;205068;20;215980;234;226892;335;237804;0;248716;6144;269408;13194139534344;291224;2620391424;313040;0;334856;0;337417;1;339901;1.0;349964;1;351401;0;351745
c_ea_SP13_police_mus_Mboss;8458;68899;2446;101624;9036;124030;39;128846;13;131574;6;134302;0;134889;1;135233;185;140164;0;145620;3;148630;2;151358;0;154086;0;156814;0;159542;0;162270;0;164998;0;167726;0;170454;0;173182;13;175910;0;178638;11;181366;0;184094;13;186822;2;189550;0;192278;3;195006;5;205072;33;215984;231;226896;331;237808;652;248720;6144;269416;13194139534352;291232;70254592;313048;42949672960;334864;0;337417;1;339902;1.0;349968;1;351401;0;351745
c_ea_SP13_police_small01;8453;68879;2447;101604;9030;124020;39;128847;13;131575;6;134303;0;134889;1;135233;165;140166;0;145622;2;148631;2;151359;0;154087;0;156815;0;159543;0;162271;0;164999;0;167727;0;170455;0;173183;0;175911;0;178639;2;181367;0;184095;0;186823;0;189551;0;192279;0;195007;0;205076;18;215988;234;226900;335;237812;0;248724;6144;269424;13194139534344;291240;2356150272;313056;0;334872;0;337417;1;339903;1.0;349972;1;351401;0;351745
c_ea_SP13_police_small02;8454;68883;2448;101608;9031;124022;39;128848;13;131576;6;134304;0;134890;1;135234;165;140168;0;145624;2;148632;2;151360;0;154088;0;156816;0;159544;0;162272;1;165000;0;167728;0;170456;0;173184;0;175912;0;178640;2;181368;0;184096;0;186824;0;189552;0;192280;0;195008;0;205080;112;215992;234;226904;335;237816;0;248728;6144;269432;13194139534336;291248;2628780032;313064;0;334880;0;337418;1;339904;1.0;349976;1;351402;0;351746
c_ea_SP13_police_small03;8455;68887;2449;101612;9032;124024;39;128849;13;131577;5;134305;0;134890;1;135234;165;140170;0;145626;2;148633;2;151361;0;154089;0;156817;0;159545;0;162273;0;165001;0;167729;0;170457;0;173185;0;175913;0;178641;2;181369;0;184097;0;186825;0;189553;0;192281;0;195009;0;205084;38;215996;234;226908;335;237820;0;248732;6144;269440;13194139534344;291256;2356150272;313072;0;334888;0;337418;1;339905;1.0;349980;1;351402;0;351746
c_ea_SP13_police_small04;8456;68891;2450;101616;9033;124026;39;128850;13;131578;5;134306;0;134890;1;135234;165;140172;0;145628;2;148634;2;151362;0;154090;0;156818;0;159546;0;162274;1;165002;0;167730;0;170458;0;173186;0;175914;0;178642;2;181370;0;184098;0;186826;0;189554;0;192282;0;195010;0;205088;22;216000;234;226912;335;237824;0;248736;6144;269448;13194139534336;291264;2356150272;313080;0;334896;0;337418;1;339906;1.0;349984;1;351402;0;351746
c_ea_SP13_police_small05;8457;68895;2451;101620;9034;124028;39;128851;13;131579;5;134307;0;134890;1;135234;165;140174;0;145630;2;148635;2;151363;0;154091;0;156819;0;159547;0;162275;0;165003;0;167731;0;170459;0;173187;0;175915;0;178643;2;181371;0;184099;0;186827;0;189555;0;192283;0;195011;0;205092;23;216004;234;226916;335;237828;0;248740;6144;269456;13194139534338;291272;2628780032;313088;0;334904;0;337418;1;339907;1.0;349988;1;351402;0;351746
c_ew_SP01_KJart_recep;8094;67699;2452;100424;6685;123430;39;128852;20;131580;5;134308;1;134890;1;135234;165;140176;0;145632;2;148636;2;151364;0;154092;0;156820;0;159548;0;162276;0;165004;0;167732;0;170460;0;173188;5;175916;0;178644;3;181372;0;184100;5;186828;0;189556;0;192284;3;195012;1;205096;10;216008;228;226920;362;237832;637;248744;2048;269464;8;291280;271581184;313096;163208757248;334912;0;337418;3;339908;1.0;349992;1;351402;0;351746
c_ew_SP06_compa01;7604;67371;2453;100096;9637;123266;39;128853;20;131581;5;134309;1;134890;1;135234;165;140178;0;145634;2;148637;2;151365;0;154093;0;156821;0;159549;0;162277;0;165005;0;167733;4;170461;0;173189;0;175917;0;178645;0;181373;0;184101;0;186829;0;189557;0;192285;3;195013;1;205100;10;216012;228;226924;405;237836;0;248748;2048;269472;4;291288;1048576;313104;0;334920;0;337418;3;339909;1.0;349996;1;351402;0;351746
c_ew_SP06_compa02;7605;67375;2454;100100;9638;123268;39;128854;20;131582;5;134310;1;134890;1;135234;165;140180;0;145636;2;148638;2;151366;0;154094;0;156822;0;159550;0;162278;0;165006;0;167734;3;170462;0;173190;0;175918;0;178646;0;181374;0;184102;0;186830;0;189558;0;192286;3;195014;1;205104;99;216016;228;226928;405;237840;0;248752;2048;269480;16;291296;1048576;313112;0;334928;0;337418;3;339910;1.0;350000;1;351402;0;351746
c_ew_SP09_kanja01;8493;69039;2455;101764;9193;124100;39;128855;26;131583;7;134311;1;134890;1;135234;165;140182;0;145638;2;148639;2;151367;0;154095;0;156823;0;159551;0;162279;0;165007;0;167735;2;170463;2;173191;0;175919;0;178647;4;181375;0;184103;0;186831;0;189559;0;192287;2;195015;18;205108;96;216020;228;226932;634;237844;0;248756;2048;269488;2;291304;1078984704;313120;34359738368;334936;0;337418;2;339911;1.0;350004;1;351402;0;351746
c_ew_SP09_kanja02;8494;69043;2456;101768;9641;124102;39;128856;26;131584;7;134312;1;134891;1;135235;165;140184;0;145640;2;148640;2;151368;0;154096;0;156824;0;159552;0;162280;0;165008;0;167736;2;170464;0;173192;0;175920;0;178648;0;181376;0;184104;0;186832;0;189560;0;192288;2;195016;13;205112;138;216024;228;226936;634;237848;0;248760;2048;269496;4;291312;1076887552;313128;34359738368;334944;0;337419;2;339912;1.0;350008;1;351403;0;351747
c_ew_SP09_kanja03;8495;69047;2457;101772;9065;124104;39;128857;26;131585;7;134313;1;134891;1;135235;165;140186;0;145642;2;148641;2;151369;0;154097;0;156825;0;159553;0;162281;0;165009;0;167737;2;170465;0;173193;3;175921;1;178649;2;181377;0;184105;0;186833;0;189561;0;192289;2;195017;14;205116;139;216028;228;226940;634;237852;0;248764;2048;269504;8;291320;542113792;313136;17179869184;334952;0;337419;2;339913;1.0;350012;1;351403;0;351747
c_ew_SP09_kanja04;8496;69051;2458;101776;9066;124106;39;128858;26;131586;7;134314;1;134891;1;135235;165;140188;0;145644;2;148642;2;151370;0;154098;0;156826;0;159554;0;162282;0;165010;0;167738;2;170466;0;173194;3;175922;1;178650;4;181378;0;184106;0;186834;0;189562;0;192290;2;195018;21;205120;140;216032;228;226944;634;237856;0;248768;2048;269512;16;291328;1076887552;313144;34359738368;334960;0;337419;2;339914;1.0;350016;1;351403;0;351747
c_ew_SP09_kanja05;8497;69055;2459;101780;9067;124108;39;128859;26;131587;7;134315;1;134891;1;135235;165;140190;0;145646;2;148643;2;151371;0;154099;0;156827;0;159555;0;162283;0;165011;0;167739;2;170467;0;173195;0;175923;3;178651;4;181379;0;184107;0;186835;0;189563;0;192291;2;195019;30;205124;141;216036;228;226948;634;237860;0;248772;2048;269520;128;291336;540016640;313152;17179869184;334968;0;337419;2;339915;1.0;350020;1;351403;0;351747
c_ew_SP09_kanja06;8498;69059;2460;101784;9069;124110;39;128860;26;131588;7;134316;1;134891;1;135235;165;140192;0;145648;2;148644;2;151372;0;154100;0;156828;0;159556;0;162284;0;165012;0;167740;2;170468;0;173196;4;175924;10;178652;4;181380;0;184108;0;186836;0;189564;0;192292;2;195020;20;205128;142;216040;229;226952;634;237864;0;248776;2048;269528;2;291344;1076887552;313160;34359738368;334976;0;337419;2;339916;1.0;350024;1;351403;0;351747
c_ew_SP09_kanja07;8499;69063;2461;101788;9697;124112;39;128861;26;131589;7;134317;1;134891;1;135235;165;140194;0;145650;2;148645;2;151373;0;154101;0;156829;0;159557;0;162285;0;165013;0;167741;2;170469;4;173197;3;175925;0;178653;4;181381;0;184109;0;186837;0;189565;0;192293;2;195021;18;205132;96;216044;229;226956;634;237868;0;248780;2048;269536;4;291352;540016640;313168;34359738368;334984;0;337419;2;339917;1.0;350028;1;351403;0;351747
c_ew_SP09_kanja08;8500;69067;2462;101792;9070;124114;39;128862;26;131590;7;134318;1;134891;1;135235;165;140196;0;145652;2;148646;2;151374;0;154102;0;156830;0;159558;0;162286;0;165014;0;167742;2;170470;0;173198;0;175926;0;178654;0;181382;0;184110;0;186838;0;189566;0;192294;2;195022;21;205136;138;216048;229;226960;634;237872;0;248784;2048;269544;8;291360;540016640;313176;17179869184;334992;0;337419;2;339918;1.0;350032;1;351403;0;351747
c_ew_SP09_kanja09;8501;69071;2463;101796;9071;124116;39;128863;26;131591;7;134319;1;134891;1;135235;165;140198;0;145654;2;148647;2;151375;0;154103;0;156831;0;159559;0;162287;0;165015;0;167743;2;170471;0;173199;0;175927;1;178655;0;181383;0;184111;0;186839;0;189567;0;192295;2;195023;30;205140;139;216052;229;226964;634;237876;0;248788;2048;269552;32;291368;542113792;313184;34359738368;335000;0;337419;2;339919;1.0;350036;1;351403;0;351747
c_ew_SP09_kanja10;8502;69075;2464;101800;9068;124118;39;128864;26;131592;7;134320;1;134892;1;135236;165;140200;0;145656;2;148648;2;151376;0;154104;0;156832;0;159560;0;162288;0;165016;0;167744;2;170472;0;173200;0;175928;6;178656;4;181384;0;184112;0;186840;0;189568;0;192296;2;195024;24;205144;140;216056;229;226968;634;237880;0;248792;2048;269560;64;291376;1078984704;313192;34359738368;335008;0;337420;2;339920;1.0;350040;1;351404;0;351748
c_ew_SP13_biz01;8447;68855;2465;101580;9024;124008;39;128865;22;131593;5;134321;1;134892;1;135236;165;140202;0;145658;2;148649;2;151377;0;154105;0;156833;0;159561;0;162289;0;165017;0;167745;0;170473;0;173201;18;175929;0;178657;1;181385;0;184113;18;186841;0;189569;0;192297;4;195025;8;205148;83;216060;229;226972;362;237884;637;248796;2048;269568;4;291384;7340032;313200;300647710720;335016;0;337420;3;339921;1.0;350044;1;351404;0;351748
c_ew_SP13_hakui;8450;68867;2466;101592;9027;124014;39;128866;22;131594;6;134322;1;134892;1;135236;165;140204;0;145660;2;148650;2;151378;0;154106;0;156834;0;159562;0;162290;0;165018;0;167746;0;170474;0;173202;18;175930;0;178658;1;181386;0;184114;18;186842;1;189570;0;192298;4;195026;5;205152;124;216064;229;226976;608;237888;637;248800;2048;269576;4;291392;7340032;313208;300647710720;335024;0;337420;2;339922;1.0;350048;1;351404;0;351748
c_ew_SP13_kanja01;8471;68951;2467;101676;9048;124056;39;128867;26;131595;6;134323;1;134892;1;135236;165;140206;0;145662;2;148651;2;151379;0;154107;0;156835;0;159563;0;162291;0;165019;0;167747;2;170475;0;173203;0;175931;0;178659;0;181387;0;184115;0;186843;0;189571;0;192299;2;195027;17;205156;139;216068;242;226980;634;237892;0;248804;2048;269584;2;291400;540016640;313216;17179869184;335032;0;337420;2;339923;1.0;350052;1;351404;0;351748
c_ew_SP13_kanja02;8472;68955;2468;101680;9049;124058;39;128868;26;131596;6;134324;1;134892;1;135236;165;140208;0;145664;2;148652;2;151380;0;154108;0;156836;0;159564;0;162292;0;165020;0;167748;2;170476;0;173204;0;175932;0;178660;0;181388;0;184116;0;186844;0;189572;0;192300;2;195028;2;205160;140;216072;229;226984;634;237896;0;248808;2048;269592;2;291408;5242880;313224;34359738368;335040;0;337420;2;339924;1.0;350056;1;351404;0;351748
c_ew_SP13_kanja03;8473;68959;2469;101684;9050;124060;39;128869;26;131597;7;134325;1;134892;1;135236;165;140210;0;145666;2;148653;2;151381;0;154109;0;156837;0;159565;0;162293;0;165021;0;167749;2;170477;0;173205;0;175933;0;178661;0;181389;0;184117;0;186845;0;189573;0;192301;2;195029;18;205164;141;216076;228;226988;634;237900;0;248812;2048;269600;2;291416;1078984704;313232;34359738368;335048;0;337420;2;339925;1.0;350060;1;351404;0;351748
c_ew_SP13_kanja04;8474;68963;2470;101688;9051;124062;39;128870;26;131598;5;134326;1;134892;1;135236;165;140212;0;145668;2;148654;2;151382;0;154110;0;156838;0;159566;0;162294;0;165022;0;167750;2;170478;0;173206;0;175934;0;178662;0;181390;0;184118;0;186846;0;189574;0;192302;1;195030;1;205168;142;216080;228;226992;634;237904;0;248816;2048;269608;2;291424;540016640;313240;292057776128;335056;0;337420;2;339926;1.0;350064;1;351404;0;351748
c_ew_SP13_nurse01;8462;68915;2471;101640;9039;124038;39;128871;22;131599;5;134327;1;134892;1;135236;165;140214;0;145670;2;148655;2;151383;0;154111;0;156839;0;159567;0;162295;0;165023;0;167751;0;170479;0;173207;5;175935;0;178663;3;181391;0;184119;0;186847;0;189575;0;192303;3;195031;1;205172;81;216084;228;226996;601;237908;0;248820;34816;269616;128;291432;540016640;313248;0;335064;0;337420;2;339927;1.0;350068;1;351404;0;351748
c_ew_SP13_nurse02;8463;68919;2472;101644;9040;124040;39;128872;22;131600;5;134328;1;134893;1;135237;165;140216;0;145672;2;148656;2;151384;0;154112;0;156840;0;159568;0;162296;0;165024;0;167752;0;170480;0;173208;3;175936;0;178664;0;181392;0;184120;3;186848;1;189576;0;192304;3;195032;2;205176;128;216088;228;227000;601;237912;0;248824;2048;269624;2;291440;5242880;313256;0;335072;0;337421;2;339928;1.0;350072;1;351405;0;351749
c_ew_SP13_nurse03;8464;68923;2473;101648;9041;124042;39;128873;22;131601;5;134329;1;134893;1;135237;165;140218;0;145674;2;148657;2;151385;0;154113;0;156841;0;159569;0;162297;0;165025;0;167753;0;170481;0;173209;2;175937;7;178665;2;181393;0;184121;2;186849;2;189577;0;192305;3;195033;3;205180;137;216092;228;227004;601;237916;0;248828;18432;269632;4;291448;546308096;313264;0;335080;0;337421;2;339929;1.0;350076;1;351405;0;351749
c_ew_SP13_nurse04;8465;68927;2474;101652;9042;124044;39;128874;22;131602;5;134330;1;134893;1;135237;165;140220;0;145676;2;148658;2;151386;0;154114;0;156842;0;159570;0;162298;0;165026;0;167754;0;170482;0;173210;5;175938;0;178666;3;181394;0;184122;0;186850;0;189578;0;192306;3;195034;1;205184;98;216096;228;227008;601;237920;0;248832;2048;269640;8;291456;540016640;313272;0;335088;0;337421;2;339930;1.0;350080;1;351405;0;351749
c_ew_SP13_nurse05;8466;68931;2475;101656;9043;124046;39;128875;22;131603;5;134331;1;134893;1;135237;165;140222;0;145678;2;148659;2;151387;0;154115;0;156843;0;159571;0;162299;0;165027;0;167755;0;170483;0;173211;3;175939;0;178667;0;181395;0;184123;3;186851;1;189579;0;192307;3;195035;2;205188;84;216100;228;227012;601;237924;0;248836;34816;269648;16;291464;5242880;313280;0;335096;0;337421;2;339931;1.0;350084;1;351405;0;351749
c_el_yagami_base_head;3828;62827;2476;95552;6383;120994;31;128876;0;131604;0;134332;0;134893;0;135237;185;140224;0;145680;0;148660;0;151388;0;154116;0;156844;0;159572;0;162300;0;165028;0;167756;0;170484;0;173212;0;175940;0;178668;0;181396;0;184124;0;186852;0;189580;0;192308;0;195036;0;205192;5;216104;0;227016;271;237928;0;248840;0;269656;0;291472;0;313288;0;335104;1;337421;0;339932;1.0;350088;1;351405;0;351749
c_el_yagami_sepia;3834;62851;2477;95576;9513;121006;31;128877;0;131605;0;134333;0;134893;0;135237;185;140226;0;145682;0;148661;0;151389;0;154117;0;156845;0;159573;0;162301;0;165029;0;167757;0;170485;0;173213;0;175941;0;178669;0;181397;0;184125;0;186853;0;189581;0;192309;0;195037;0;205196;5;216108;0;227020;271;237932;0;248844;0;269664;0;291480;0;313296;0;335112;1;337421;0;339933;1.0;350092;1;351405;0;351749
c_ev_CI01_saori;9392;72363;2478;105088;8039;125762;31;128878;43;131606;5;134334;1;134893;0;135237;160;140228;0;145684;2;148662;2;151390;0;154118;0;156846;0;159574;0;162302;0;165030;0;167758;0;170486;0;173214;0;175942;0;178670;0;181398;0;184126;0;186854;0;189582;0;192310;0;195038;0;205200;7;216112;0;227024;0;237936;0;248848;0;269672;0;291488;0;313304;0;335120;0;337421;3;339934;0.0;350096;1;351405;0;351749
c_ev_CI02_saori;9514;72819;2479;105544;6239;125990;31;128879;43;131607;5;134335;1;134893;0;135237;160;140230;0;145686;2;148663;2;151391;0;154119;0;156847;0;159575;0;162303;0;165031;0;167759;0;170487;0;173215;0;175943;0;178671;0;181399;0;184127;0;186855;0;189583;0;192311;0;195039;0;205204;7;216116;0;227028;285;237940;0;248852;0;269680;0;291496;0;313312;0;335128;0;337421;3;339935;0.0;350100;1;351405;0;351749
c_ev_CI03_saori;9516;72827;2480;105552;9490;125994;31;128880;43;131608;5;134336;1;134894;0;135238;160;140232;0;145688;2;148664;2;151392;0;154120;0;156848;0;159576;0;162304;0;165032;0;167760;0;170488;0;173216;0;175944;0;178672;0;181400;0;184128;0;186856;0;189584;0;192312;0;195040;0;205208;7;216120;0;227032;0;237944;0;248856;0;269688;0;291504;0;313320;0;335136;0;337422;3;339936;0.0;350104;1;351406;0;351750
c_ev_CI04_saori;9644;73327;2481;106052;9653;126244;31;128881;43;131609;5;134337;1;134894;0;135238;160;140234;0;145690;2;148665;2;151393;0;154121;0;156849;0;159577;0;162305;0;165033;0;167761;0;170489;0;173217;0;175945;0;178673;0;181401;0;184129;0;186857;0;189585;0;192313;0;195041;0;205212;7;216124;0;227036;286;237948;0;248860;0;269696;0;291512;0;313328;0;335144;0;337422;3;339937;0.0;350108;1;351406;0;351750
c_ev_CI05_saori;9647;73335;2482;106060;4236;126248;31;128882;43;131610;5;134338;1;134894;0;135238;160;140236;0;145692;2;148666;2;151394;0;154122;0;156850;0;159578;0;162306;0;165034;0;167762;0;170490;0;173218;0;175946;0;178674;0;181402;0;184130;0;186858;0;189586;0;192314;0;195042;0;205216;7;216128;0;227040;287;237952;0;248864;0;269704;0;291520;0;313336;0;335152;0;337422;3;339938;0.0;350112;1;351406;0;351750
c_el_yagami_naked;8519;69131;2483;101856;9655;124146;45;128883;41;131611;6;134339;0;134894;0;135238;185;140238;0;145694;2;148667;2;151395;0;154123;0;156851;0;159579;0;162307;0;165035;0;167763;0;170491;0;173219;0;175947;0;178675;0;181403;0;184131;0;186859;0;189587;0;192315;1;195043;1;205220;5;216132;240;227044;356;237956;0;248868;2048;269712;0;291528;1048576;313344;0;335160;1;337422;2;339939;1.0;350116;1;351406;0;351750
c_el_yagami_bat;7675;67395;2484;100120;6623;123278;43;128884;41;131612;5;134340;0;134894;0;135238;185;140240;0;145696;2;148668;2;151396;0;154124;0;156852;0;159580;0;162308;0;165036;0;167764;0;170492;0;173220;0;175948;0;178676;0;181404;0;184132;0;186860;0;189588;0;192316;2;195044;1;205224;5;216136;240;227048;271;237960;0;248872;2048;269720;0;291536;15728640;313352;0;335168;0;337422;2;339940;1.0;350120;1;351406;0;351750
c_el_yagami_glove;9145;71495;2485;104220;9297;125328;43;128885;41;131613;5;134341;0;134894;0;135238;185;140242;0;145698;2;148669;2;151397;0;154125;0;156853;0;159581;0;162309;0;165037;0;167765;0;170493;0;173221;0;175949;0;178677;0;181405;0;184133;0;186861;0;189589;0;192317;2;195045;1;205228;0;216140;0;227052;404;237964;0;248876;2048;269728;0;291544;0;313360;0;335176;0;337422;2;339941;1.0;350124;1;351406;0;351750
c_el_yagami_blame;7530;67087;2486;99812;9715;123124;44;128886;41;131614;6;134342;0;134894;0;135238;185;140244;0;145700;2;148670;2;151398;0;154126;0;156854;30;159582;0;162310;0;165038;0;167766;0;170494;0;173222;0;175950;0;178678;0;181406;0;184134;0;186862;0;189590;0;192318;0;195046;0;205232;5;216144;248;227056;471;237968;0;248880;2048;269736;0;291552;1048576;313368;0;335184;1;337422;1;339942;1.0;350128;1;351406;0;351750
c_el_yagami_cleaner;8703;69755;2487;102480;5419;124458;44;128887;41;131615;6;134343;0;134894;0;135238;185;140246;0;145702;2;148671;2;151399;0;154127;0;156855;0;159583;0;162311;0;165039;0;167767;0;170495;0;173223;0;175951;1;178679;0;181407;1;184135;0;186863;0;189591;0;192319;0;195047;0;205236;5;216148;0;227060;472;237972;0;248884;2048;269744;0;291560;142606336;313376;0;335192;1;337422;2;339943;1.0;350132;1;351406;0;351750
