character names;puid order;puid_order offset;character order;character order offset;*model;*model offset;is_reuse;is_reuse offset;category;category offset;class id;class id offset;age;age offset;is_woman;is_woman offset;is_face_correct;is_face_correct offset;height;height offset;height_range;height_range offset;body_type;body_type offset;language;language offset;bag_type;bag_type offset;tex_skin;tex_skin offset;tex_face1;tex_face1 offset;tex_face2;tex_face2 offset;tex_face3;tex_face3 offset;tex_face4;tex_face4 offset;tex_hair1;tex_hair1 offset;tex_hair2;tex_hair2 offset;tex_tops1;tex_tops1 offset;tex_tops2;tex_tops2 offset;tex_tops3;tex_tops3 offset;tex_tops4;tex_tops4 offset;tex_btms1;tex_btms1 offset;tex_btms2;tex_btms2 offset;tex_btms3;tex_btms3 offset;dedit_category;dedit_category offset;dedit;dedit offset;face;face offset;hair;hair offset;tops;tops offset;btms;btms offset;face_flags;face_flags offset;hair_flags;hair_flags offset;tops_flags;tops_flags offset;btms_flags;btms_flags offset;cloth_physics;cloth_physics offset;shoes_kind;shoes_kind offset;auto_wrinke_scale;auto_wrinkle_scale offset
c_ea_cl_07_riki;5807;73255;2089;108500;5376;131384;0;134229;51;136425;41;139369;6;142313;0;143429;0;143797;185;148082;0;153962;3;157753;2;160697;0;163641;0;166585;0;169529;0;172473;0;175417;0;178361;0;181305;0;184249;0;187193;0;190137;8;193081;0;196025;0;198969;0;201913;0;204857;1;207801;7;212834;147;222892;4294967295;234644;569;246396;4294967295;258148;6144;278256;0;301752;5242880;325248;0;348744;0;355789;1;357985;1.0;367196
c_ea_cl_07_riki_sit;7821;77723;2090;112968;5915;133618;0;134229;51;136426;41;139370;6;142314;0;143429;0;143797;185;148084;0;153964;3;157754;2;160698;0;163642;0;166586;0;169530;0;172474;0;175418;0;178362;0;181306;0;184250;0;187194;0;190138;8;193082;0;196026;0;198970;0;201914;0;204858;1;207802;7;212836;147;222896;4294967295;234648;569;246400;4294967295;258152;6144;278264;0;301760;6291456;325256;0;348752;0;355789;1;357986;1.0;367200
c_ea_cl_08_tenryu;5808;73259;2091;108504;5331;131386;0;134229;51;136427;41;139371;6;142315;0;143429;0;143797;190;148086;0;153966;3;157755;2;160699;0;163643;0;166587;0;169531;0;172475;0;175419;0;178363;0;181307;0;184251;0;187195;0;190139;8;193083;0;196027;0;198971;0;201915;0;204859;0;207803;0;212838;148;222900;4294967295;234652;570;246404;4294967295;258156;6144;278272;0;301768;5242880;325264;0;348760;0;355789;1;357987;1.0;367204
c_ea_cl_08_tenryu_sit;7822;77727;2092;112972;5916;133620;0;134229;51;136428;41;139372;6;142316;0;143429;0;143797;190;148088;0;153968;3;157756;2;160700;0;163644;0;166588;0;169532;0;172476;0;175420;0;178364;0;181308;0;184252;0;187196;0;190140;8;193084;0;196028;0;198972;0;201916;0;204860;0;207804;0;212840;148;222904;4294967295;234656;570;246408;4294967295;258160;6144;278280;0;301776;6291456;325272;0;348768;0;355789;1;357988;1.0;367208
c_ea_cl_09_muto;5809;73263;2093;108508;5332;131388;0;134229;51;136429;41;139373;6;142317;0;143429;0;143797;190;148090;0;153970;3;157757;2;160701;0;163645;0;166589;0;169533;0;172477;0;175421;0;178365;0;181309;0;184253;0;187197;0;190141;8;193085;0;196029;0;198973;0;201917;0;204861;11;207805;462;212842;149;222908;4294967295;234660;571;246412;4294967295;258164;6144;278288;0;301784;5242880;325280;0;348776;0;355789;1;357989;1.0;367212
c_ea_cl_10_chono;5811;73267;2094;108512;5360;131390;0;134229;51;136430;41;139374;6;142318;0;143429;0;143797;185;148092;0;153972;3;157758;2;160702;0;163646;0;166590;0;169534;0;172478;0;175422;0;178366;0;181310;0;184254;0;187198;0;190142;8;193086;0;196030;0;198974;0;201918;0;204862;0;207806;0;212844;150;222912;4294967295;234664;572;246416;4294967295;258168;6144;278296;0;301792;4194304;325288;0;348784;0;355789;1;357990;1.0;367216
c_ea_cl_11_tatsumi;5906;73631;2095;108876;7630;131572;0;134229;51;136431;41;139375;6;142319;0;143429;0;143797;185;148094;0;153974;3;157759;2;160703;0;163647;0;166591;0;169535;0;172479;0;175423;0;178367;0;181311;0;184255;0;187199;0;190143;8;193087;0;196031;0;198975;0;201919;0;204863;0;207807;0;212846;151;222916;4294967295;234668;573;246420;4294967295;258172;6144;278304;0;301800;1048576;325296;0;348792;0;355789;1;357991;1.0;367220
c_ea_cl_11_tatsumi_sit;7823;77731;2096;112976;4376;133622;0;134230;51;136432;41;139376;6;142320;0;143430;0;143798;185;148096;0;153976;3;157760;2;160704;0;163648;0;166592;0;169536;0;172480;0;175424;0;178368;0;181312;0;184256;0;187200;0;190144;8;193088;0;196032;0;198976;0;201920;0;204864;0;207808;0;212848;151;222920;4294967295;234672;573;246424;4294967295;258176;6144;278312;0;301808;2097152;325304;0;348800;0;355790;1;357992;1.0;367224
c_ea_cl_C00_amon;7015;75635;2097;110880;7853;132574;0;134230;51;136433;0;139377;5;142321;0;143430;1;143798;185;148098;0;153978;2;157761;2;160705;0;163649;0;166593;0;169537;0;172481;0;175425;0;178369;3;181313;0;184257;14;187201;10;190145;10;193089;0;196033;14;198977;3;201921;0;204865;11;207809;462;212850;152;222924;4294967295;234676;242;246428;638;258180;333824;278320;0;301816;5242880;325312;25769803776;348808;0;355790;1;357993;1.0;367228
c_ea_cl_C00_blueZ;5817;73287;2098;108532;5344;131400;0;134230;51;136434;0;139378;5;142322;0;143430;1;143798;185;148100;0;153980;2;157762;2;160706;0;163650;0;166594;0;169538;0;172482;0;175426;0;178370;3;181314;0;184258;2;187202;10;190146;10;193090;0;196034;2;198978;0;201922;0;204866;11;207810;1014;212852;153;222928;4294967295;234680;509;246432;667;258184;71680;278328;0;301824;3145728;325320;94489280512;348816;0;355790;2;357994;1.0;367232
c_ea_cl_C00_nishida;5815;73279;2099;108524;5317;131396;0;134230;51;136435;0;139379;5;142323;0;143430;0;143798;175;148102;0;153982;2;157763;2;160707;0;163651;0;166595;0;169539;0;172483;0;175427;0;178371;0;181315;0;184259;0;187203;0;190147;0;193091;0;196035;0;198979;0;201923;0;204867;17;207811;669;212854;4294967295;222932;4294967295;234684;371;246436;4294967295;258188;0;278336;0;301832;3145728;325328;0;348824;0;355790;1;357995;1.0;367236
c_ea_cl_C00_nishida_kega;5816;73283;2100;108528;5318;131398;0;134230;51;136436;0;139380;5;142324;0;143430;0;143798;175;148104;0;153984;2;157764;2;160708;0;163652;0;166596;0;169540;0;172484;0;175428;0;178372;3;181316;0;184260;0;187204;0;190148;0;193092;0;196036;0;198980;0;201924;0;204868;17;207812;669;212856;4294967295;222936;4294967295;234688;371;246440;4294967295;258192;0;278344;0;301840;3145728;325336;0;348832;0;355790;1;357996;1.0;367240
c_ea_cl_C00_redbrobig;5818;73291;2101;108536;6589;131402;0;134230;51;136437;0;139381;5;142325;0;143430;1;143798;175;148106;0;153986;2;157765;2;160709;0;163653;0;166597;0;169541;0;172485;0;175429;0;178373;0;181317;0;184261;0;187205;0;190149;0;193093;0;196037;0;198981;0;201925;0;204869;17;207813;669;212858;4294967295;222940;4294967295;234692;574;246444;4294967295;258196;0;278352;0;301848;1048576;325344;0;348840;0;355790;2;357997;1.0;367244
c_ea_cl_C00_redbroyg;5819;73295;2102;108540;6590;131404;0;134230;51;136438;0;139382;5;142326;0;143430;1;143798;175;148108;0;153988;2;157766;2;160710;0;163654;0;166598;0;169542;0;172486;0;175430;0;178374;3;181318;0;184262;0;187206;0;190150;0;193094;0;196038;0;198982;0;201926;0;204870;17;207814;669;212860;4294967295;222944;4294967295;234696;575;246448;4294967295;258200;0;278360;0;301856;0;325352;0;348848;0;355790;2;357998;1.0;367248
c_ea_cl_C00_satsuki;5814;73275;2103;108520;5334;131394;0;134230;51;136439;0;139383;5;142327;0;143430;1;143798;175;148110;0;153990;2;157767;2;160711;0;163655;0;166599;0;169543;0;172487;0;175431;0;178375;0;181319;0;184263;0;187207;0;190151;2;193095;0;196039;0;198983;0;201927;0;204871;0;207815;0;212862;154;222948;213;234700;576;246452;4294967295;258204;2048;278368;0;301864;70254592;325360;0;348856;0;355790;1;357999;1.0;367252
c_ea_cl_C00_shiraki;5820;73299;2104;108544;6591;131406;0;134231;51;136440;0;139384;5;142328;0;143431;1;143799;175;148112;0;153992;2;157768;2;160712;0;163656;0;166600;0;169544;0;172488;0;175432;0;178376;3;181320;0;184264;2;187208;10;190152;10;193096;0;196040;2;198984;1;201928;0;204872;17;207816;669;212864;4294967295;222952;4294967295;234704;577;246456;4294967295;258208;0;278376;0;301872;0;325368;0;348864;0;355791;2;358000;1.0;367256
c_ea_cl_C00_sodachi;5821;73303;2105;108548;6592;131408;0;134231;51;136441;0;139385;5;142329;0;143431;1;143799;175;148114;0;153994;2;157769;2;160713;0;163657;0;166601;0;169545;0;172489;0;175433;0;178377;3;181321;0;184265;1;187209;10;190153;0;193097;0;196041;4;198985;4;201929;0;204873;17;207817;669;212866;155;222956;4294967295;234708;578;246460;4294967295;258212;6144;278384;0;301880;204472320;325376;0;348872;0;355791;6;358001;1.0;367260
c_ea_cl_C00_turukawa;5813;73271;2106;108516;5333;131392;0;134231;51;136442;0;139386;5;142330;0;143431;1;143799;175;148116;0;153996;2;157770;2;160714;0;163658;0;166602;0;169546;0;172490;0;175434;0;178378;3;181322;0;184266;1;187210;10;190154;0;193098;0;196042;4;198986;4;201930;0;204874;17;207818;669;212868;156;222960;4294967295;234712;576;246464;4294967295;258216;71680;278392;0;301888;204472320;325384;0;348880;0;355791;1;358002;1.0;367264
c_ea_cl_enebla_01;4942;69963;2107;105208;7191;129738;0;134231;51;136443;0;139387;5;142331;0;143431;1;143799;175;148118;0;153998;2;157771;2;160715;0;163659;0;166603;0;169547;0;172491;0;175435;0;178379;3;181323;0;184267;2;187211;10;190155;10;193099;0;196043;2;198987;1;201931;0;204875;17;207819;669;212870;4;222964;213;234716;242;246468;638;258220;71680;278400;8;301896;139460608;325392;25769803776;348888;0;355791;1;358003;1.0;367268
c_ea_cl_enebla_02;4943;69967;2108;105212;7192;129740;0;134231;51;136444;0;139388;5;142332;0;143431;1;143799;175;148120;0;154000;2;157772;2;160716;0;163660;0;166604;0;169548;0;172492;0;175436;0;178380;3;181324;0;184268;2;187212;10;190156;10;193100;0;196044;2;198988;1;201932;0;204876;17;207820;669;212872;5;222968;213;234720;242;246472;638;258224;71680;278408;8;301904;139460608;325400;25769803776;348896;0;355791;1;358004;1.0;367272
c_ea_cl_enebla_03;4944;69971;2109;105216;7193;129742;0;134231;51;136445;0;139389;5;142333;0;143431;1;143799;175;148122;0;154002;2;157773;2;160717;0;163661;0;166605;0;169549;0;172493;0;175437;0;178381;3;181325;0;184269;2;187213;10;190157;10;193101;0;196045;2;198989;1;201933;0;204877;17;207821;669;212874;6;222972;213;234724;242;246476;638;258228;71680;278416;8;301912;139460608;325408;25769803776;348904;0;355791;1;358005;1.0;367276
c_ea_cl_enegre_01;4945;69975;2110;105220;7194;129744;0;134231;51;136446;0;139390;5;142334;0;143431;1;143799;190;148124;0;154004;3;157774;2;160718;0;163662;0;166606;0;169550;0;172494;2;175438;0;178382;0;181326;0;184270;0;187214;0;190158;0;193102;0;196046;2;198990;0;201934;0;204878;17;207822;671;212876;38;222976;211;234728;499;246480;641;258232;6144;278424;0;301920;3145728;325416;25769803776;348912;0;355791;5;358006;1.0;367280
c_ea_cl_enegre_02;4946;69979;2111;105224;7195;129746;0;134231;51;136447;0;139391;5;142335;0;143431;1;143799;190;148126;0;154006;3;157775;2;160719;0;163663;0;166607;0;169551;0;172495;2;175439;0;178383;0;181327;0;184271;0;187215;0;190159;0;193103;0;196047;2;198991;0;201935;0;204879;17;207823;671;212878;2;222980;211;234732;499;246484;641;258236;6144;278432;0;301928;3145728;325424;25769803776;348920;0;355791;5;358007;1.0;367284
c_ea_cl_enegre_03;4947;69983;2112;105228;7196;129748;0;134232;51;136448;0;139392;5;142336;0;143432;1;143800;190;148128;0;154008;3;157776;2;160720;0;163664;0;166608;0;169552;0;172496;2;175440;0;178384;0;181328;0;184272;0;187216;0;190160;0;193104;0;196048;2;198992;0;201936;0;204880;17;207824;671;212880;3;222984;211;234736;499;246488;641;258240;6144;278440;0;301936;3145728;325432;25769803776;348928;0;355792;5;358008;1.0;367288
c_ea_cl_enered_01;4948;69987;2113;105232;7197;129750;0;134232;51;136449;0;139393;5;142337;0;143432;1;143800;175;148130;0;154010;2;157777;2;160721;0;163665;0;166609;0;169553;0;172497;1;175441;0;178385;0;181329;1;184273;7;187217;0;190161;0;193105;1;196049;0;198993;1;201937;0;204881;17;207825;669;212882;7;222988;215;234740;240;246492;647;258244;137216;278448;4398046511108;301944;137363456;325440;42949672960;348936;0;355792;2;358009;1.0;367292
c_ea_cl_enered_02;4949;69991;2114;105236;7198;129752;0;134232;51;136450;0;139394;5;142338;0;143432;1;143800;175;148132;0;154012;2;157778;2;160722;0;163666;0;166610;0;169554;0;172498;1;175442;0;178386;0;181330;1;184274;7;187218;0;190162;0;193106;1;196050;0;198994;1;201938;0;204882;17;207826;669;212884;8;222992;215;234744;240;246496;647;258248;137216;278456;4398046511108;301952;137363456;325448;42949672960;348944;0;355792;2;358010;1.0;367296
c_ea_cl_enered_03;4950;69995;2115;105240;7199;129754;0;134232;51;136451;0;139395;5;142339;0;143432;1;143800;175;148134;0;154014;2;157779;2;160723;0;163667;0;166611;0;169555;0;172499;1;175443;0;178387;0;181331;1;184275;7;187219;0;190163;0;193107;1;196051;0;198995;1;201939;0;204883;17;207827;669;212886;9;222996;215;234748;240;246500;647;258252;137216;278464;4398046511108;301960;137363456;325456;42949672960;348952;0;355792;2;358011;1.0;367300
c_ea_cl_enewhi_01;4951;69999;2116;105244;7200;129756;0;134232;51;136452;0;139396;5;142340;0;143432;1;143800;160;148136;0;154016;2;157780;2;160724;0;163668;0;166612;0;169556;0;172500;0;175444;0;178388;0;181332;7;184276;0;187220;10;190164;0;193108;0;196052;0;198996;0;201940;0;204884;17;207828;670;212888;10;223000;213;234752;259;246504;645;258256;71680;278472;16;301968;414187520;325464;42949672960;348960;0;355792;2;358012;1.0;367304
c_ea_cl_enewhi_02;4952;70003;2117;105248;7201;129758;0;134232;51;136453;0;139397;5;142341;0;143432;1;143800;160;148138;0;154018;2;157781;2;160725;0;163669;0;166613;0;169557;0;172501;0;175445;0;178389;0;181333;7;184277;0;187221;10;190165;0;193109;0;196053;0;198997;0;201941;0;204885;17;207829;670;212890;11;223004;213;234756;259;246508;645;258260;71680;278480;16;301976;414187520;325472;42949672960;348968;0;355792;2;358013;1.0;367308
c_ea_cl_enewhi_03;4953;70007;2118;105252;7202;129760;0;134232;51;136454;0;139398;5;142342;0;143432;1;143800;160;148140;0;154020;2;157782;2;160726;0;163670;0;166614;0;169558;0;172502;0;175446;0;178390;0;181334;7;184278;0;187222;10;190166;0;193110;0;196054;0;198998;0;201942;0;204886;17;207830;670;212892;12;223008;213;234760;259;246512;645;258264;71680;278488;16;301984;414187520;325480;42949672960;348976;0;355792;2;358014;1.0;367312
c_ea_cl_eneylw_01;4954;70011;2119;105256;7203;129762;0;134232;51;136455;0;139399;5;142343;0;143432;1;143800;175;148142;0;154022;2;157783;2;160727;0;163671;0;166615;0;169559;0;172503;0;175447;0;178391;0;181335;7;184279;0;187223;1;190167;1;193111;0;196055;0;198999;1;201943;0;204887;17;207831;672;212894;13;223012;215;234764;235;246516;644;258268;219136;278496;4398046511108;301992;204472320;325488;42949672960;348984;0;355792;2;358015;1.0;367316
c_ea_cl_eneylw_02;4955;70015;2120;105260;7204;129764;0;134233;51;136456;0;139400;5;142344;0;143433;1;143801;175;148144;0;154024;2;157784;2;160728;0;163672;0;166616;0;169560;0;172504;0;175448;0;178392;0;181336;7;184280;0;187224;1;190168;1;193112;0;196056;0;199000;1;201944;0;204888;17;207832;672;212896;4;223016;215;234768;235;246520;644;258272;219136;278504;4398046511108;302000;204472320;325496;42949672960;348992;0;355793;2;358016;1.0;367320
c_ea_cl_eneylw_03;4956;70019;2121;105264;7205;129766;0;134233;51;136457;0;139401;5;142345;0;143433;1;143801;175;148146;0;154026;2;157785;2;160729;0;163673;0;166617;0;169561;0;172505;0;175449;0;178393;0;181337;7;184281;0;187225;1;190169;1;193113;0;196057;0;199001;1;201945;0;204889;17;207833;672;212898;5;223020;215;234772;235;246524;644;258276;219136;278512;4398046511108;302008;204472320;325504;42949672960;349000;0;355793;2;358017;1.0;367324
c_ea_cl_gacha01_tamotsu;5983;73919;2122;109164;5404;131716;0;134233;51;136458;2;139402;5;142346;0;143433;1;143801;185;148148;0;154028;2;157786;2;160730;0;163674;0;166618;0;169562;0;172506;0;175450;0;178394;3;181338;0;184282;0;187226;10;190170;10;193114;0;196058;0;199002;5;201946;10;204890;18;207834;747;212900;6;223024;218;234776;308;246528;645;258280;350208;278520;4398046511106;302016;204472320;325512;180388626432;349008;0;355793;2;358018;1.0;367328
c_ea_cl_gacha02_yasu;5984;73923;2123;109168;7641;131718;0;134233;51;136459;2;139403;5;142347;0;143433;1;143801;185;148150;0;154030;2;157787;2;160731;0;163675;0;166619;0;169563;0;172507;0;175451;0;178395;3;181339;0;184283;4;187227;0;190171;11;193115;6;196059;1;199003;0;201947;1;204891;20;207835;0;212902;4;223028;218;234780;240;246532;644;258284;22528;278528;4398046511108;302024;141557760;325520;180388626432;349016;0;355793;2;358019;1.0;367332
c_ea_cl_gacha03_ooya;5985;73927;2124;109172;5795;131720;0;134233;51;136460;2;139404;5;142348;0;143433;1;143801;185;148152;0;154032;2;157788;2;160732;0;163676;0;166620;0;169564;0;172508;0;175452;0;178396;3;181340;0;184284;0;187228;10;190172;4;193116;6;196060;0;199004;3;201948;0;204892;20;207836;803;212904;21;223032;218;234784;235;246536;648;258288;22528;278536;4398046511106;302032;204472320;325528;180388626432;349024;0;355793;2;358020;1.0;367336
c_ea_cl_gacha04_percy;5986;73931;2125;109176;5796;131722;0;134233;51;136461;2;139405;5;142349;0;143433;1;143801;185;148154;0;154034;2;157789;2;160733;0;163677;0;166621;0;169565;0;172509;0;175453;0;178397;4;181341;0;184285;0;187229;10;190173;0;193117;2;196061;0;199005;1;201949;12;204893;20;207837;783;212906;5;223036;218;234788;259;246540;645;258292;22528;278544;4398046511120;302040;472907776;325536;455266533376;349032;0;355793;2;358021;1.0;367340
c_ea_cl_gacha05_iibuchi;5987;73935;2126;109180;6939;131724;0;134233;51;136462;2;139406;5;142350;0;143433;1;143801;185;148156;0;154036;2;157790;2;160734;0;163678;0;166622;0;169566;0;172510;0;175454;0;178398;4;181342;0;184286;1;187230;3;190174;3;193118;0;196062;0;199006;1;201950;2;204894;3;207838;124;212908;7;223040;218;234792;238;246544;646;258296;88064;278552;4398046511108;302048;135266304;325544;455266533376;349040;0;355793;1;358022;1.0;367344
c_ea_cl_gacha06_tuchi;5988;73939;2127;109184;7768;131726;0;134233;51;136463;2;139407;5;142351;0;143433;1;143801;185;148158;0;154038;2;157791;2;160735;0;163679;0;166623;0;169567;0;172511;0;175455;0;178399;3;181343;0;184287;0;187231;6;190175;10;193119;2;196063;18;199007;1;201951;2;204895;18;207839;745;212910;10;223044;218;234796;247;246548;643;258300;22528;278560;4398046511108;302056;139460608;325552;163208757248;349048;0;355793;1;358023;1.0;367348
c_ea_cl_gacha07_tanoue;5989;73943;2128;109188;5797;131728;0;134234;51;136464;2;139408;5;142352;0;143434;1;143802;185;148160;0;154040;2;157792;2;160736;0;163680;0;166624;0;169568;0;172512;0;175456;0;178400;4;181344;0;184288;2;187232;4;190176;11;193120;0;196064;1;199008;1;201952;0;204896;18;207840;675;212912;8;223048;218;234800;247;246552;638;258304;22528;278568;4398046511106;302064;2291138560;325560;180388626432;349056;0;355794;1;358024;1.0;367352
c_ea_cl_gacha08_kawada;5990;73947;2129;109192;5798;131730;0;134234;51;136465;2;139409;5;142353;0;143434;1;143802;185;148162;0;154042;2;157793;2;160737;0;163681;0;166625;0;169569;0;172513;0;175457;0;178401;0;181345;0;184289;3;187233;20;190177;12;193121;3;196065;13;199009;1;201953;3;204897;18;207841;752;212914;11;223052;218;234804;247;246556;638;258308;137216;278576;4398046511106;302072;143654912;325568;163208757248;349064;0;355794;1;358025;1.0;367356
c_ea_cl_gacha09_haruyama;5991;73951;2130;109196;5799;131732;0;134234;51;136466;2;139410;5;142354;0;143434;1;143802;185;148164;0;154044;2;157794;2;160738;0;163682;0;166626;0;169570;0;172514;0;175458;0;178402;0;181346;0;184290;5;187234;10;190178;0;193122;1;196066;2;199010;0;201954;2;204898;18;207842;688;212916;9;223056;218;234808;247;246560;638;258312;6144;278584;4398046511120;302080;139460608;325576;163208757248;349072;0;355794;1;358026;1.0;367360
c_ea_cl_gacha10_kanemaru;5992;73955;2131;109200;5800;131734;0;134234;51;136467;2;139411;5;142355;0;143434;1;143802;185;148166;0;154046;2;157795;2;160739;0;163683;0;166627;0;169571;0;172515;0;175459;0;178403;3;181347;0;184291;0;187235;11;190179;1;193123;4;196067;22;199011;1;201955;3;204899;18;207843;698;212918;12;223060;218;234812;247;246564;638;258316;88064;278592;4398046511106;302088;143654912;325584;180388626432;349080;0;355794;1;358027;1.0;367364
c_ea_cl_gacha11_nogami;5993;73959;2132;109204;7929;131736;0;134234;51;136468;2;139412;6;142356;0;143434;1;143802;185;148168;0;154048;2;157796;2;160740;0;163684;0;166628;0;169572;0;172516;3;175460;0;178404;0;181348;0;184292;29;187236;16;190180;10;193124;4;196068;28;199012;0;201956;6;204900;20;207844;820;212920;29;223064;218;234816;250;246568;638;258320;88064;278600;4398046511104;302096;143654912;325592;163208757248;349088;0;355794;1;358028;1.0;367368
c_ea_cl_gacha12_samurai;5994;73963;2133;109208;7930;131738;0;134234;51;136469;2;139413;6;142357;0;143434;1;143802;185;148170;0;154050;2;157797;2;160741;0;163685;0;166629;0;169573;0;172517;1;175461;0;178405;0;181349;0;184293;2;187237;8;190181;11;193125;4;196069;2;199013;0;201957;5;204901;18;207845;679;212922;52;223068;218;234820;249;246572;638;258324;219136;278608;4398046511104;302104;139460608;325600;180388626432;349096;0;355794;1;358029;1.0;367372
c_ea_cl_gacha13_obara;5995;73967;2134;109212;7931;131740;0;134234;51;136470;2;139414;6;142358;0;143434;1;143802;185;148172;0;154052;2;157798;2;160742;0;163686;0;166630;0;169574;0;172518;0;175462;0;178406;5;181350;0;184294;20;187238;16;190182;12;193126;1;196070;2;199014;1;201958;7;204902;20;207846;793;212924;28;223072;218;234824;255;246576;638;258328;202752;278616;4398046511106;302112;143654912;325608;163208757248;349104;0;355794;1;358030;1.0;367376
c_ea_cl_gacha14_nakagoshi;5996;73971;2135;109216;7932;131742;0;134234;51;136471;2;139415;6;142359;0;143434;1;143802;185;148174;0;154054;2;157799;2;160743;0;163687;0;166631;0;169575;0;172519;0;175463;0;178407;0;181351;0;184295;12;187239;17;190183;2;193127;1;196071;16;199015;0;201959;0;204903;20;207847;781;212926;20;223076;218;234828;255;246580;638;258332;88064;278624;4398046511120;302120;143654912;325616;25769803776;349112;0;355794;1;358031;1.0;367380
c_ea_cl_gacha15_hiro;5997;73975;2136;109220;7933;131744;0;134235;51;136472;2;139416;6;142360;0;143435;1;143803;185;148176;0;154056;2;157800;2;160744;0;163688;0;166632;0;169576;0;172520;0;175464;0;178408;3;181352;0;184296;16;187240;10;190184;0;193128;4;196072;12;199016;0;201960;1;204904;20;207848;798;212928;22;223080;218;234832;249;246584;638;258336;22528;278632;4398046511106;302128;139460608;325624;163208757248;349120;0;355795;1;358032;1.0;367384
c_ea_cl_gacha16_shiro;5998;73979;2137;109224;7934;131746;0;134235;51;136473;2;139417;6;142361;0;143435;1;143803;185;148178;0;154058;2;157801;2;160745;0;163689;0;166633;0;169577;0;172521;0;175465;0;178409;0;181353;0;184297;7;187241;17;190185;16;193129;1;196073;7;199017;2;201961;0;204905;18;207849;750;212930;74;223084;218;234836;270;246588;638;258340;219136;278640;4398046511106;302136;70254592;325632;25769803776;349128;0;355795;1;358033;1.0;367388
c_ea_cl_gacha17_fuji;5999;73983;2138;109228;7935;131748;0;134235;51;136474;2;139418;6;142362;0;143435;1;143803;185;148180;0;154060;2;157802;2;160746;0;163690;0;166634;0;169578;0;172522;0;175466;0;178410;3;181354;0;184298;24;187242;17;190186;15;193130;1;196074;20;199018;2;201962;0;204906;20;207850;777;212932;35;223088;218;234840;256;246592;649;258344;88064;278648;4398046511106;302144;70254592;325640;163208757248;349136;0;355795;1;358034;1.0;367392
c_ea_cl_gacha18_hashimoto;6000;73987;2139;109232;7936;131750;0;134235;51;136475;2;139419;6;142363;0;143435;1;143803;185;148182;0;154062;2;157803;2;160747;0;163691;0;166635;0;169579;0;172523;3;175467;0;178411;0;181355;0;184299;28;187243;15;190187;18;193131;4;196075;7;199019;1;201963;0;204907;20;207851;793;212934;14;223092;218;234844;255;246596;638;258348;202752;278656;4398046511104;302152;70254592;325648;77309411328;349144;0;355795;1;358035;1.0;367396
c_ea_cl_gacha19_ujinami;6001;73991;2140;109236;7937;131752;0;134235;51;136476;2;139420;6;142364;0;143435;1;143803;185;148184;0;154064;2;157804;2;160748;0;163692;0;166636;0;169580;0;172524;1;175468;0;178412;0;181356;0;184300;23;187244;17;190188;13;193132;4;196076;23;199020;1;201964;0;204908;18;207852;681;212936;73;223096;218;234848;242;246600;638;258352;202752;278664;4398046511104;302160;204472320;325656;25769803776;349152;0;355795;1;358036;1.0;367400
c_ea_cl_gacha20_inomoto;6002;73995;2141;109240;7938;131754;0;134235;51;136477;2;139421;6;142365;0;143435;1;143803;185;148186;0;154066;2;157805;2;160749;0;163693;0;166637;0;169581;0;172525;0;175469;0;178413;0;181357;0;184301;26;187245;17;190189;21;193133;1;196077;26;199021;1;201965;0;204909;18;207853;687;212938;50;223100;218;234852;256;246604;638;258356;153600;278672;4398046511106;302168;204472320;325664;42949672960;349160;0;355795;1;358037;1.0;367404
c_ea_cl_gacha21_shunta;6003;73999;2142;109244;7939;131756;0;134235;51;136478;11;139422;5;142366;0;143435;1;143803;175;148188;0;154068;2;157806;2;160750;0;163694;0;166638;0;169582;0;172526;0;175470;0;178414;3;181358;0;184302;0;187246;2;190190;0;193134;0;196078;0;199022;2;201966;2;204910;8;207854;410;212940;157;223104;218;234856;278;246608;664;258360;22528;278680;4398046511108;302176;137363456;325672;180388626432;349168;0;355795;2;358038;1.0;367408
c_ea_cl_gacha22_hidenori;6004;74003;2143;109248;7940;131758;0;134235;51;136479;11;139423;5;142367;0;143435;1;143803;175;148190;0;154070;2;157807;2;160751;0;163695;0;166639;0;169583;0;172527;0;175471;0;178415;0;181359;0;184303;3;187247;10;190191;0;193135;1;196079;1;199023;1;201967;2;204911;8;207855;397;212942;158;223108;218;234860;240;246612;644;258364;153600;278688;4398046511106;302184;137363456;325680;180388626432;349176;0;355795;2;358039;1.0;367412
c_ea_cl_jo;6263;74567;2144;109812;5712;132040;0;134236;51;136480;37;139424;5;142368;0;143436;1;143804;185;148192;0;154072;2;157808;4;160752;0;163696;0;166640;0;169584;0;172528;0;175472;0;178416;0;181360;0;184304;0;187248;0;190192;0;193136;3;196080;0;199024;3;201968;1;204912;0;207856;0;212944;159;223112;209;234864;579;246616;647;258368;2048;278696;0;302192;0;325688;180388626432;349184;0;355796;2;358040;1.0;367416
c_ea_cl_jusCboss_01;4922;69883;2145;105128;7171;129698;0;134236;51;136481;11;139425;5;142369;0;143436;1;143804;185;148194;0;154074;2;157809;2;160753;0;163697;0;166641;0;169585;0;172529;1;175473;0;178417;3;181361;0;184305;13;187249;9;190193;0;193137;0;196081;0;199025;2;201969;0;204913;18;207857;743;212946;5;223116;209;234868;241;246620;646;258372;6144;278704;0;302200;9437184;325696;25769803776;349192;0;355796;1;358041;1.0;367420
